,"IR Spectrum 2/O-PTIR","IR Spectrum 3/O-PTIR","IR Spectrum 4/O-PTIR","IR Spectrum 5/O-PTIR","IR Spectrum 6/O-PTIR","IR Spectrum 7/O-PTIR"
1747,1.94263541698456,3.39072370529175,1.11779141426086,0.164188757538795,0.930178225040436,0.9118772149086
1749,1.86408400535583,3.07951736450195,1.02105844020844,0.208879232406616,0.824929237365723,0.737737536430359
1751,1.70412743091583,2.86898708343506,0.977668046951294,0.13332125544548,0.707127928733826,0.682026088237762
1753,1.51711118221283,2.62493133544922,0.849843323230743,0.127059876918793,0.652828454971313,0.660527110099792
1755,1.38818037509918,2.32697463035583,0.743569433689117,0.00823410972952843,0.537279069423676,0.613935351371765
1757,1.19395065307617,2.04798221588135,0.723027527332306,-0.0420919135212898,0.424917906522751,0.609196066856384
1759,1.04693078994751,1.95694637298584,0.656151294708252,0.0146575588732958,0.388289779424667,0.513272941112518
1761,0.904522299766541,1.7585871219635,0.568827927112579,0.0319213345646858,0.389061540365219,0.445561856031418
1763,0.826664626598358,1.59051239490509,0.551803886890411,0.0188497025519609,0.397202253341675,0.423923909664154
1765,0.71362179517746,1.52075207233429,0.581905961036682,0.0200204327702522,0.376329958438873,0.385140150785446
1767,0.7396280169487,1.49347376823425,0.505830228328705,-0.0122451866045594,0.240059837698936,0.274936556816101
1769,0.735004007816315,1.39568293094635,0.359146922826767,-0.0926271826028824,0.136343032121658,0.247118890285492
1771,0.618222177028656,1.20995211601257,0.327429801225662,-0.129921421408653,0.214260622859001,0.220222771167755
1773,0.542877614498138,1.24660933017731,0.449406296014786,-0.10645730048418,0.344641357660294,0.250013142824173
1775,0.64795583486557,1.3728278875351,0.420301616191864,-0.114501692354679,0.284990966320038,0.18733549118042
1777,0.650864601135254,1.46200048923492,0.384333848953247,-0.0641859546303749,0.209215566515923,0.205153837800026
1779,0.573907792568207,1.42694997787476,0.409826785326004,-0.00190520437899977,0.210326641798019,0.289116591215134
1781,0.530847370624542,1.28931903839111,0.485996186733246,0.0348180010914803,0.17108590900898,0.181993693113327
1783,0.570455968379974,1.15885007381439,0.42791473865509,-0.0726132988929749,0.135760739445686,0.0876880064606667
1785,0.779894113540649,1.01861071586609,0.358334183692932,-0.0441495105624199,0.155151590704918,0.178473323583603
1787,0.761966347694397,1.08425450325012,0.41384145617485,-0.0409705452620983,0.218333572149277,0.198069304227829
1789,0.585088968276978,1.26206493377686,0.407094448804855,0.0398581698536873,0.222787111997604,0.221202597022057
1791,0.514184713363647,1.44849145412445,0.288672894239426,0.0590615347027779,0.330530077219009,0.0937315076589584
1793,0.83327978849411,1.67478239536285,0.529499173164368,-0.0950209423899651,0.51090270280838,0.264922767877579
1795,1.02198994159698,2.04700994491577,0.711471080780029,-0.0771999582648277,0.402862250804901,0.378513425588608
1797,1.01193726062775,2.23579382896423,0.608110547065735,-0.0607020445168018,0.421817421913147,0.370119661092758
1799,0.816795766353607,2.24214053153992,0.344508737325668,-0.133259192109108,0.412377506494522,0.556864738464355
2687,0.683886110782623,1.85389125347137,0.433373272418976,-0.242015808820724,0.438206434249878,0.506077468395233
2689,0.42508801817894,1.0979026556015,0.606407940387726,-0.453783690929413,0.488499730825424,0.407185912132263
2691,-0.299364149570465,-1.0183322429657,1.09078288078308,-1.04658436775208,0.629285633563995,0.130359247326851
2693,-0.147728055715561,0.012945344671607,0.400359094142914,-0.313883692026138,0.214165478944778,0.169086396694183
2695,-0.0516294129192829,0.739138722419739,0.0749127790331841,0.408324986696243,0.139894232153893,-0.302416294813156
2697,0.228560745716095,0.203086823225021,0.509886384010315,0.351679801940918,-0.247481122612953,-0.014152342453599
2699,0.304746598005295,-0.107018664479256,0.14819061756134,-0.144109547138214,-0.432448714971542,0.438830643892288
2701,0.189378753304482,0.316982418298721,-0.0809661000967026,-0.159111395478249,-0.203105792403221,0.812249481678009
2703,-0.0289567653089762,0.355028659105301,0.0767441093921661,0.192823305726051,-0.461839914321899,0.789352595806122
2705,0.148702010512352,0.680740118026733,0.816584646701813,-0.0166161246597767,-0.238586783409119,0.184495434165001
2707,-0.00729093700647354,0.447366744279861,0.799037337303162,-0.0635116249322891,-0.06675985455513,-0.00382354483008385
2709,-0.0409438982605934,0.408642143011093,0.416182994842529,0.117819428443909,-0.041320089250803,0.255519419908524
2711,0.172567173838615,0.180928379297256,0.378757417201996,0.220332697033882,-0.202877283096313,0.367499202489853
2713,0.61401629447937,0.382021427154541,0.553732633590698,0.02226647362113,-0.150178074836731,0.300297200679779
2715,0.527307689189911,0.801575005054474,0.327438861131668,-0.227073356509209,-0.140487968921661,-0.0509223826229572
2717,0.689096510410309,1.09244573116302,0.249577686190605,-0.359015315771103,0.0666190609335899,0.0511713773012161
2719,0.536360919475555,0.797934293746948,0.288373947143555,-0.18588088452816,0.022588761523366,0.249895080924034
2721,0.311655521392822,0.78743839263916,0.238846227526665,-0.0602843910455704,0.136968612670898,0.189488172531128
2723,0.171911329030991,0.889374077320099,0.537153363227844,0.0110024614259601,0.183259338140488,0.0575015693902969
2725,0.353591948747635,0.904115796089172,0.706318438053131,0.0461603105068207,0.185842022299767,0.170701444149017
2727,0.577170789241791,0.766848146915436,0.614847838878632,-0.142116740345955,0.0873576551675797,0.260363668203354
2729,0.551441729068756,0.561505556106567,0.626724541187286,-0.0709335952997208,0.0458043739199638,0.242854744195938
2731,0.48814532160759,0.596555829048157,0.656185507774353,0.0401225425302982,-0.0390254482626915,0.210257709026337
2733,0.493103384971619,0.638938724994659,0.639601230621338,-0.0447038859128952,-0.0100782345980406,0.291068911552429
2735,0.275796830654144,0.691973865032196,0.63458240032196,-0.0199045334011316,0.0367819219827652,0.352374374866486
2737,0.319427222013474,0.630431771278381,0.676183879375458,0.0983622372150421,0.113194078207016,0.373410522937775
2739,0.330265671014786,0.806748330593109,0.484661936759949,0.0242984183132648,0.210145980119705,0.364632189273834
2741,0.277368605136871,0.916422128677368,0.419825375080109,-0.0834481194615364,0.276717305183411,0.303545415401459
2743,0.200380221009254,0.716990292072296,0.462144762277603,-0.0761072561144829,0.324627459049225,0.241039663553238
2745,0.412221193313599,0.700990736484528,0.400481849908829,-0.0109232235699892,0.252973347902298,0.344144582748413
2747,0.524658799171448,0.768970668315887,0.353777974843979,0.0312704816460609,0.156758815050125,0.398481458425522
2749,0.623491942882538,0.893843948841095,0.340157479047775,-0.0145447067916393,0.0958112254738808,0.292463213205338
2751,0.504195988178253,0.923280894756317,0.305065333843231,-0.0519349165260792,0.128865212202072,0.325228750705719
2753,0.514111161231995,1.03385138511658,0.229397937655449,-0.089855745434761,0.203197941184044,0.374873131513596
2755,0.548405587673187,0.948973476886749,0.311927556991577,0.0274659879505634,0.242404937744141,0.36322420835495
2757,0.59566605091095,1.07054114341736,0.420680493116379,0.10360923409462,0.0999968573451042,0.321740686893463
2759,0.620561301708221,1.00468683242798,0.528022050857544,0.0778481513261795,0.107714161276817,0.308026134967804
2761,0.48077604174614,0.974118947982788,0.615656077861786,0.0732249543070793,0.140345081686974,0.360866874456406
2763,0.395715206861496,1.09897816181183,0.611472189426422,0.0155270313844085,0.158659517765045,0.423603475093842
2765,0.363576650619507,1.15765035152435,0.546428918838501,0.0344918519258499,0.23423744738102,0.488454520702362
2767,0.517471611499786,1.06351506710052,0.448978811502457,0.0381169468164444,0.255534023046494,0.506928980350494
2769,0.674447357654572,0.952234268188477,0.427658468484879,0.141053840517998,0.295176714658737,0.365642428398132
2771,0.726456582546234,0.952252745628357,0.527933716773987,0.111533515155315,0.391435354948044,0.352074533700943
2773,0.679413855075836,0.964580953121185,0.586166381835938,0.0294379480183125,0.359947979450226,0.418511360883713
2775,0.715724647045135,1.09269022941589,0.47815802693367,-0.0468581467866898,0.341882914304733,0.471508532762527
2777,0.69525820016861,1.10583984851837,0.496738106012344,0.00689844274893403,0.370951622724533,0.421661555767059
2779,0.837008595466614,1.14609313011169,0.509177982807159,0.0185571797192097,0.344370782375336,0.461977392435074
2781,0.85531097650528,1.14103257656097,0.513208210468292,-0.0186535958200693,0.286892414093018,0.452799946069717
2783,0.861003160476685,1.08649706840515,0.485562741756439,0.033116951584816,0.310447812080383,0.489008784294128
2785,0.810484230518341,1.05903232097626,0.485113114118576,0.0277403425425291,0.344844222068787,0.523217916488647
2787,0.737472116947174,1.09564304351807,0.542446494102478,0.0011471314355731,0.317713797092438,0.476984649896622
2789,0.751130342483521,1.14569163322449,0.538808166980743,-0.00430126115679741,0.233766064047813,0.453115731477737
2791,0.780865252017975,1.18681764602661,0.60774827003479,0.0526199117302895,0.255043685436249,0.433647990226746
2793,0.869294941425323,1.17767858505249,0.659636080265045,0.120636224746704,0.246039763092995,0.443343430757523
2795,0.792181313037872,1.08477365970612,0.672028362751007,0.130911305546761,0.283200740814209,0.404655396938324
2797,0.713387370109558,1.0947517156601,0.733348250389099,0.149087339639664,0.305999279022217,0.469276607036591
2799,0.77075582742691,1.20948815345764,0.674139201641083,0.119425915181637,0.334064692258835,0.508281171321869
2801,0.838878989219666,1.3033983707428,0.730194568634033,0.00841677375137806,0.429319530725479,0.508711874485016
2803,0.899370431900024,1.4951034784317,0.766063332557678,-0.0322848707437515,0.416787952184677,0.498155802488327
2805,0.896671652793884,1.4057525396347,0.746894717216492,0.020314771682024,0.397692799568176,0.575381875038147
2807,0.961930096149445,1.41697704792023,0.770186245441437,0.0848845690488815,0.361578822135925,0.627484321594238
2809,1.02061367034912,1.44827663898468,0.830182373523712,0.110523752868176,0.398462980985641,0.569688975811005
2811,1.01677930355072,1.55684304237366,0.788425803184509,0.047519389539957,0.48008731007576,0.477709919214249
2813,1.087233543396,1.46905946731567,0.785261631011963,-0.0197158940136433,0.549370348453522,0.508975863456726
2815,1.03875029087067,1.46132755279541,0.822306513786316,0.0115697514265776,0.525053262710571,0.609511256217957
2817,1.01023316383362,1.42012286186218,0.879855334758759,0.0886170417070389,0.398021936416626,0.669829607009888
2819,1.13899719715118,1.51578330993652,0.848616659641266,0.0982609167695045,0.468021392822266,0.691727340221405
2821,1.19897568225861,1.53007936477661,0.850426316261292,0.137991145253181,0.529569983482361,0.672675609588623
2823,1.15054762363434,1.5739551782608,0.868342518806458,0.135238811373711,0.577935934066772,0.668160021305084
2825,1.2490006685257,1.7532023191452,0.992585003376007,0.138215482234955,0.562572658061981,0.649111211299896
2827,1.27972114086151,2.03151035308838,1.06237435340881,0.123951479792595,0.576872408390045,0.717292368412018
2829,1.30978417396545,2.18692350387573,1.17607140541077,0.0984368845820427,0.625598669052124,0.879631102085114
2831,1.46090066432953,2.33284187316895,1.14789199829102,0.0929090902209282,0.727135598659515,0.945122003555298
2833,1.64329767227173,2.67441034317017,1.20472133159637,0.219378411769867,0.83610212802887,1.08131575584412
2835,2.0838475227356,3.18685865402222,1.49268960952759,0.233692511916161,1.04894208908081,1.30187749862671
2837,2.74107694625854,3.97579717636108,2.03160429000854,0.295725136995316,1.36176991462708,1.64927303791046
2839,3.57834887504578,5.05306196212769,2.70712304115295,0.522251665592194,1.73033940792084,2.15703558921814
2841,4.55872869491577,6.48978328704834,3.46564102172852,0.705531597137451,2.25679731369019,2.82920742034912
2843,5.46580219268799,8.1344518661499,4.23914289474487,0.882341682910919,2.8009889125824,3.44675731658936
2845,6.3716139793396,9.63639068603516,4.96884727478027,1.06292462348938,3.34347176551819,4.05441904067993
2847,7.19950771331787,10.5830144882202,5.46829175949097,1.13157832622528,3.67380952835083,4.44730138778687
2849,7.55661058425903,11.1200132369995,5.80196905136108,1.25747632980347,3.86055779457092,4.56031942367554
2851,7.44883012771606,11.1937999725342,5.81943702697754,1.29302620887756,3.92366909980774,4.58463382720947
2853,7.1329174041748,10.6816148757935,5.53119468688965,1.29632496833801,3.72640562057495,4.44830369949341
2855,6.57432842254639,9.96832084655762,5.06405687332153,1.13837146759033,3.34124636650085,4.12820434570313
2857,6.0949535369873,8.93856334686279,4.68922424316406,1.02788984775543,3.0015230178833,3.69229936599731
2859,5.48613452911377,7.93788909912109,4.22088193893433,0.934213042259216,2.70987510681152,3.27527046203613
2861,4.88417434692383,7.16687107086182,3.79244637489319,0.792328119277954,2.51153373718262,2.9123740196228
2863,4.35239124298096,6.49176549911499,3.37302660942078,0.70301878452301,2.27765202522278,2.61428070068359
2865,3.94529509544373,5.86478805541992,3.03544878959656,0.617895662784576,2.13433313369751,2.37979030609131
2867,3.80459976196289,5.40074586868286,2.79235768318176,0.532983779907227,1.93448877334595,2.30936622619629
2869,3.72648310661316,5.20285272598267,2.69421458244324,0.5849249958992,1.83184385299683,2.22737622261047
2871,3.67718148231506,5.2374095916748,2.77349424362183,0.590629518032074,1.81940042972565,2.27526307106018
2873,3.82074165344238,5.26003217697144,2.80365633964539,0.598181545734406,1.74966371059418,2.24844813346863
2875,3.93365168571472,5.44257402420044,2.84213304519653,0.582276880741119,1.76409184932709,2.26664733886719
2877,4.02942800521851,5.80344820022583,3.0294783115387,0.560735404491425,1.96154057979584,2.32617568969727
2879,4.24367046356201,6.13784217834473,3.15694832801819,0.63312441110611,2.13475060462952,2.41760921478271
2881,4.48347282409668,6.58436489105225,3.30891156196594,0.635102033615112,2.26775670051575,2.6319272518158
2883,4.74212169647217,7.05557203292847,3.5996196269989,0.692706704139709,2.38259100914001,2.74711203575134
2885,5.04329633712769,7.36129570007324,3.84483885765076,0.768845200538635,2.59771418571472,2.96324849128723
2887,5.40019702911377,7.68660306930542,3.99643492698669,0.811164557933807,2.68940687179565,3.15231370925903
2889,5.66894721984863,8.053635597229,4.11281728744507,0.873678743839264,2.76906037330627,3.30443811416626
2891,6.04781866073608,8.3761568069458,4.41202306747437,0.942779541015625,2.90118885040283,3.42719173431396
2893,6.34444046020508,8.88263893127441,4.79142808914185,1.00463199615479,3.1519775390625,3.64521718025208
2895,6.74534130096436,9.78836727142334,5.15786361694336,1.06762516498566,3.4489369392395,4.07004451751709
2897,7.31068325042725,10.8429460525513,5.5542311668396,1.22849869728088,3.72919654846191,4.49768209457397
2899,8.17703819274902,12.0172004699707,6.21297311782837,1.40769064426422,4.14864540100098,4.93771076202393
2901,9.22770595550537,13.4324331283569,6.94043111801147,1.61611473560333,4.62735176086426,5.48152780532837
2903,10.2823400497437,14.934814453125,7.63766574859619,1.78348994255066,5.15688133239746,6.02432632446289
2905,11.6902961730957,16.7485485076904,8.65721988677979,2.05246996879578,5.91523933410645,6.78946971893311
2907,12.8466711044312,18.6815414428711,9.6646203994751,2.32165193557739,6.58258724212646,7.54273509979248
2909,14.0888214111328,20.6540336608887,10.7077884674072,2.60018873214722,7.26331758499146,8.33619976043701
2911,15.552864074707,22.6807708740234,11.886664390564,2.87687993049622,8.00088691711426,9.14687728881836
2913,16.9554615020752,24.8485527038574,12.9430856704712,3.03029274940491,8.84135818481445,10.013503074646
2915,18.4359188079834,27.1402778625488,14.0095615386963,3.18473649024963,9.65232563018799,10.8789710998535
2917,19.7483463287354,29.1649990081787,15.0292978286743,3.53336191177368,10.3660163879395,11.7334241867065
2919,21.0003185272217,31.0626525878906,16.0564632415771,4.01933908462524,11.0106821060181,12.3791971206665
2921,21.936450958252,32.5194358825684,16.8659973144531,4.14873361587524,11.5830421447754,12.9548692703247
2923,22.6975402832031,33.239818572998,17.4182529449463,4.25116729736328,11.8099842071533,13.3565235137939
2925,22.6658554077148,33.4709548950195,17.4606189727783,4.30479049682617,11.7838850021362,13.2869815826416
2927,22.0403347015381,32.9301910400391,16.965799331665,4.10163116455078,11.6243171691895,12.8830184936523
2929,21.102409362793,31.6651916503906,16.2882232666016,3.74315905570984,11.1758413314819,12.3315572738647
2931,19.7610397338867,29.2539577484131,14.9687538146973,3.37203788757324,10.4585103988647,11.3925323486328
2933,18.221435546875,26.8630027770996,13.4659128189087,3.12021493911743,9.60124492645264,10.5164155960083
2935,16.3865337371826,23.9915332794189,12.1863698959351,2.91037440299988,8.6659517288208,9.55465030670166
2937,14.2658452987671,21.2273406982422,10.8950929641724,2.46785378456116,7.62529134750366,8.47360992431641
2939,12.7022113800049,19.0316562652588,9.48679542541504,2.09884881973267,6.78941822052002,7.46759510040283
2941,11.1075134277344,16.6975975036621,8.04930973052979,1.48795664310455,5.76446676254272,6.48692655563354
2943,9.46271896362305,14.3840160369873,6.93837690353394,1.31025838851929,4.71852779388428,5.46995067596436
2945,7.99998569488525,12.2910947799683,6.11534070968628,1.33814227581024,4.06326484680176,5.00635814666748
2947,6.92984771728516,10.716965675354,5.09629344940186,1.12348532676697,3.50017285346985,4.13447332382202
2949,6.08435678482056,9.33213043212891,4.0878438949585,0.69605964422226,3.13533806800842,3.32995319366455
2951,5.44524049758911,8.0355339050293,3.68916177749634,0.223469585180283,2.68154239654541,2.795170545578
2953,4.47781085968018,6.33164834976196,3.24690842628479,0.193511635065079,2.30072832107544,2.25844097137451
2955,3.82676148414612,5.63114309310913,2.79939126968384,0.174009367823601,1.94647717475891,2.05711436271667
2957,3.26827883720398,5.05207538604736,2.14943742752075,-0.0447771288454533,1.76823592185974,1.96347308158875
2959,2.92432475090027,4.31059408187866,1.77215719223022,-0.121404156088829,1.39016485214233,1.61139798164368
2961,2.94620323181152,3.72594833374023,1.4668036699295,0.202299743890762,1.30629324913025,1.49363708496094
2963,2.84835767745972,3.68034076690674,1.72078335285187,0.34077176451683,1.06173193454742,0.995283544063568
2965,2.14692831039429,3.77119541168213,1.6980744600296,0.146747976541519,1.15557503700256,0.920098900794983
2967,1.85450792312622,2.99991917610168,1.30397236347198,-0.361017107963562,1.46018266677856,0.89694756269455
2969,1.45883810520172,2.44606423377991,0.913334429264069,-0.113261662423611,0.719768464565277,0.652278423309326
2971,1.4918999671936,1.80020225048065,0.920734524726868,0.473338752985001,0.281905561685562,0.374356985092163
2973,1.52114367485046,0.844632089138031,0.408039748668671,0.382086038589478,0.014242353849113,0.0766846537590027
2975,1.40426850318909,0.451374679803848,-0.42351233959198,-0.331453889608383,-0.330237835645676,0.515661716461182
2977,0.615210890769958,1.25410902500153,-0.0826296955347061,-0.293872088193893,-0.244412004947662,0.66958212852478
2979,0.0350896716117859,1.65160667896271,0.0148823317140341,-0.212674036622047,-0.932177066802979,0.348223507404327
2981,2.02066159248352,0.21687114238739,0.44891220331192,0.988926649093628,-0.263071089982986,1.64585900306702
2983,2.10103106498718,0.684695839881897,1.48940050601959,0.590619206428528,0.0213088840246201,2.18020629882813
2985,1.43207919597626,1.2025374174118,1.77225649356842,-1.10018754005432,-1.4448037147522,3.48046278953552
2987,-0.271919965744019,0.282450914382935,-0.0872658640146255,-1.78021669387817,-1.57696437835693,2.97631645202637
2989,-2.51438093185425,-2.85059571266174,0.790422677993774,-3.09950876235962,1.18844652175903,0.814825057983398
2991,-4.1456036567688,-2.46708035469055,-0.722846567630768,-7.14098215103149,2.67908811569214,-0.121699616312981
2993,1.35104739665985,6.54065227508545,-0.45303875207901,-3.8353590965271,-0.975789725780487,-4.00174140930176
2995,-2.24420714378357,6.66772031784058,-0.789917230606079,-5.0941367149353,-2.32830214500427,-4.67511653900146
