,"O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 15/O-PTIR","O-PTIR 16/O-PTIR","O-PTIR 17/O-PTIR","O-PTIR 18/O-PTIR","O-PTIR 19/O-PTIR","O-PTIR 22/O-PTIR","O-PTIR 24/O-PTIR","O-PTIR 25/O-PTIR","O-PTIR 26/O-PTIR","O-PTIR 27/O-PTIR"
1495,0.641955196857452,2.73578476905823,3.29765105247498,1.91778254508972,2.27054882049561,4.1519947052002,1.67127752304077,2.96698713302612,1.97132766246796,1.51296889781952,0.161530509591103,0.570912957191467,2.03187847137451,2.29439210891724,2.02801990509033,2.20750212669373,1.83155691623688,3.63616704940796,0.477009564638138,1.45833885669708
1497,0.662306070327759,2.88425588607788,3.48869395256042,2.02197813987732,2.38049459457397,4.26006174087524,1.79428231716156,3.16291666030884,1.96993482112885,1.63607609272003,0.0986784547567368,0.666578412055969,2.2280285358429,2.36212420463562,2.12642121315002,2.32705783843994,1.90496814250946,3.80830550193787,0.550081491470337,1.57378482818604
1499,0.736954212188721,3.17151427268982,3.70652437210083,2.17839097976685,2.58563995361328,4.35420227050781,1.94475936889648,3.38834881782532,1.99370491504669,1.80605709552765,0.0488392412662506,0.698757171630859,2.41597366333008,2.46542930603027,2.24929976463318,2.45633459091187,2.00978922843933,4.0257134437561,0.638736724853516,1.77562546730042
1501,0.789264500141144,3.48729681968689,3.88020467758179,2.31811094284058,2.78231906890869,4.46352624893188,2.08365273475647,3.56212663650513,2.01428532600403,1.92499136924744,0.00518748490139842,0.681398749351501,2.5315625667572,2.56835460662842,2.34180068969727,2.60003018379211,2.12116646766663,4.21731901168823,0.660449087619781,1.94098651409149
1503,0.777936100959778,3.60126662254333,3.90293526649475,2.39474987983704,2.81823897361755,4.44191980361938,2.13132190704346,3.58707690238953,1.95113217830658,1.87495958805084,-0.0316341258585453,0.621893346309662,2.52262854576111,2.53526401519775,2.3055465221405,2.61808633804321,2.14930820465088,4.25741052627563,0.628450512886047,1.98577046394348
1505,0.775137543678284,3.60669279098511,4.0618143081665,2.43165922164917,2.82624697685242,4.4693865776062,2.18188166618347,3.63490200042725,1.84385907649994,1.72974050045013,-0.0353763103485107,0.574421465396881,2.5146336555481,2.46349692344666,2.23767614364624,2.60465288162231,2.17418146133423,4.25124025344849,0.605166792869568,1.99307441711426
1507,0.873490214347839,3.80231666564941,4.42298126220703,2.57236957550049,2.9714195728302,4.76314687728882,2.37742614746094,3.93015623092651,1.8608649969101,1.80072820186615,-0.022056395187974,0.66868644952774,2.76838207244873,2.48415040969849,2.37741422653198,2.74209547042847,2.29763150215149,4.43001413345337,0.669918894767761,2.07625508308411
1509,0.986891508102417,4.16177892684937,4.78409719467163,2.75096893310547,3.18879318237305,5.19796562194824,2.66758441925049,4.30992221832275,1.96188032627106,2.06048083305359,0.0169367287307978,0.869842886924744,3.19832301139832,2.5812816619873,2.68365263938904,3.01032161712646,2.51973915100098,4.77260208129883,0.773373484611511,2.30421590805054
1511,1.05716741085052,4.49687767028809,5.04080009460449,2.89876818656921,3.38609313964844,5.60938310623169,2.95194315910339,4.67684602737427,2.09447407722473,2.28458523750305,0.0181709378957748,1.00013256072998,3.53169178962708,2.76274466514587,2.9440221786499,3.24051237106323,2.82417511940002,5.15845727920532,0.840957343578339,2.47174286842346
1513,1.06657338142395,4.7314977645874,5.13631391525269,2.92536950111389,3.57066464424133,5.83360767364502,3.09786653518677,4.938551902771,2.19811034202576,2.35503554344177,-0.00604168046265841,1.01469254493713,3.76524925231934,2.92926716804504,3.07008957862854,3.33861923217773,2.96097755432129,5.38361787796021,0.873734176158905,2.50673460960388
1515,1.06749403476715,4.94178342819214,5.1544771194458,2.95931911468506,3.73620057106018,5.98926496505737,3.16415286064148,5.10443115234375,2.29368281364441,2.40610694885254,0.00798529013991356,1.0213121175766,3.98518681526184,2.99049496650696,3.16675305366516,3.39974808692932,3.02953219413757,5.40199661254883,0.914387047290802,2.56296682357788
1517,0.999519944190979,5.04531288146973,5.15691089630127,2.97031736373901,3.80858016014099,6.03750610351563,3.15884280204773,5.13630294799805,2.38098573684692,2.40092825889587,0.0443105287849903,1.03158211708069,4.09136533737183,2.91189312934875,3.27089762687683,3.39384269714355,3.08875846862793,5.30882596969604,0.973742842674255,2.58988857269287
1519,0.897338509559631,5.02083349227905,5.18782091140747,2.9687066078186,3.84477853775024,6.01824760437012,3.14333391189575,4.99227142333984,2.40233063697815,2.34829068183899,0.0532051473855972,0.960955142974854,4.01643466949463,2.72582364082336,3.2395350933075,3.31183075904846,3.15856337547302,5.17555809020996,1.02439570426941,2.56022334098816
1521,0.952737808227539,4.98274993896484,5.32243013381958,3.02357220649719,3.92840719223022,5.99398231506348,3.1553840637207,4.96712970733643,2.44914650917053,2.31658840179443,0.0582918748259544,0.9025639295578,3.86908030509949,2.64150357246399,3.16870069503784,3.37839365005493,3.25814580917358,5.16589117050171,1.0373113155365,2.64532256126404
1523,1.0499324798584,5.0807638168335,5.53668165206909,3.12622404098511,4.07940578460693,6.04946851730347,3.19188976287842,5.11203765869141,2.58033204078674,2.33229875564575,0.0563738197088242,0.899758636951447,3.84312200546265,2.73161315917969,3.19411897659302,3.59143137931824,3.34661984443665,5.32671356201172,1.07825565338135,2.81212282180786
1525,1.10597240924835,5.2746901512146,5.65675687789917,3.21189022064209,4.22561311721802,6.18987607955933,3.28886127471924,5.28982019424438,2.74490022659302,2.41137170791626,0.0589044317603111,0.952630698680878,3.89872169494629,2.9142472743988,3.27942299842834,3.78884935379028,3.45641779899597,5.56357908248901,1.13802790641785,3.04021835327148
1527,1.21050596237183,5.42403268814087,5.72490692138672,3.31731081008911,4.31629037857056,6.33243036270142,3.43989968299866,5.43368291854858,2.83601260185242,2.54272627830505,0.0921119973063469,1.03389286994934,4.04069328308105,3.08389091491699,3.407390832901,3.90295076370239,3.58373141288757,5.79094314575195,1.20448315143585,3.24472665786743
1529,1.28464841842651,5.41475772857666,5.75308322906494,3.36433482170105,4.37017154693604,6.38976621627808,3.4564323425293,5.47877788543701,2.79704070091248,2.5605161190033,0.106345131993294,1.06262350082397,4.10332107543945,3.14388704299927,3.48492002487183,3.9503288269043,3.61813759803772,5.88158941268921,1.23525452613831,3.29736685752869
1531,1.36588549613953,5.38775539398193,5.76671171188354,3.34123587608337,4.3838152885437,6.41772794723511,3.48014354705811,5.56682777404785,2.71634793281555,2.5501823425293,0.100439995527267,1.07909643650055,4.12499475479126,3.12126231193542,3.52414393424988,3.9498348236084,3.61838388442993,5.85829305648804,1.25278842449188,3.25281524658203
1533,1.45182633399963,5.50027656555176,5.81620121002197,3.37924575805664,4.42598247528076,6.4839653968811,3.58517003059387,5.6766300201416,2.64252424240112,2.60229206085205,0.0817822590470314,1.12276601791382,4.24407720565796,3.08124279975891,3.60277771949768,3.94500708580017,3.68767690658569,5.83080911636353,1.24504935741425,3.25189924240112
1535,1.4870353937149,5.56942081451416,5.80678796768188,3.35745525360107,4.43880319595337,6.48183822631836,3.59525322914124,5.64831495285034,2.55152988433838,2.61088728904724,0.0671114400029182,1.13399541378021,4.27956962585449,3.06542015075684,3.63200736045837,3.87199926376343,3.68552041053772,5.7808895111084,1.168044090271,3.24020648002625
1537,1.43886852264404,5.54868316650391,5.78615570068359,3.2624785900116,4.41751909255981,6.40556859970093,3.50991606712341,5.53272914886475,2.46495342254639,2.56834650039673,0.0351520627737045,1.10145652294159,4.1898398399353,3.02320885658264,3.5347273349762,3.75052356719971,3.54481935501099,5.69728517532349,1.06247341632843,3.19844508171082
1539,1.36158347129822,5.46790599822998,5.7677640914917,3.19948887825012,4.4012131690979,6.33682632446289,3.41284584999084,5.45556640625,2.44106316566467,2.48616671562195,-0.00721192499622703,1.0225989818573,4.0669002532959,2.88454079627991,3.38643598556519,3.60951137542725,3.31146264076233,5.55794858932495,1.00908386707306,3.21764206886292
1541,1.32966303825378,5.4249849319458,5.76477432250977,3.19633793830872,4.33265590667725,6.25647830963135,3.35607981681824,5.43421411514282,2.45645904541016,2.42022037506104,-0.083718366920948,0.866651892662048,4.06508350372314,2.74443578720093,3.31588315963745,3.57087373733521,3.16909551620483,5.40049886703491,1.0417058467865,3.21630191802979
1543,1.35549688339233,5.4578332901001,5.6783881187439,3.24019408226013,4.30776786804199,6.16906070709229,3.3639657497406,5.39968538284302,2.49941968917847,2.4014151096344,-0.113480813801289,0.790756702423096,4.21160984039307,2.65546250343323,3.34586143493652,3.63406562805176,3.20359349250793,5.17924356460571,1.11234223842621,3.16234540939331
1545,1.37600719928741,5.45865631103516,5.57870864868164,3.25102758407593,4.2992205619812,6.02904844284058,3.42721343040466,5.37170267105103,2.52689599990845,2.35788464546204,-0.0942923203110695,0.821585118770599,4.36848402023315,2.54362487792969,3.36983299255371,3.64795827865601,3.27806353569031,5.04299163818359,1.18500459194183,3.14933943748474
1547,1.35928273200989,5.34837961196899,5.48436689376831,3.19973206520081,4.22311401367188,5.84551000595093,3.42581057548523,5.27764129638672,2.51684641838074,2.26144051551819,-0.0472806207835674,0.809880673885345,4.45614862442017,2.41735291481018,3.36344647407532,3.57459187507629,3.27684569358826,4.89485883712769,1.20371425151825,3.10676622390747
1549,1.32157468795776,5.23529386520386,5.38488721847534,3.1133234500885,4.09261560440063,5.65681552886963,3.38069367408752,5.12548732757568,2.49086213111877,2.18515515327454,0.00632913503795862,0.762758433818817,4.56777906417847,2.29103016853333,3.31314325332642,3.4494047164917,3.21111726760864,4.76162528991699,1.19384050369263,3.06908464431763
1551,1.27114737033844,5.12338542938232,5.23847198486328,2.9737343788147,3.94942331314087,5.43868017196655,3.28391242027283,4.94838333129883,2.4351658821106,2.10502457618713,0.0237043872475624,0.710247755050659,4.61861515045166,2.17135286331177,3.20854306221008,3.30990433692932,3.08449339866638,4.60205745697021,1.15532314777374,3.00911164283752
1553,1.22750341892242,4.96297883987427,5.02199935913086,2.78725790977478,3.81336092948914,5.15732192993164,3.15200734138489,4.7349648475647,2.37139534950256,1.98394298553467,-0.00780302518978715,0.631410777568817,4.55662965774536,2.04671478271484,3.04900145530701,3.15913653373718,2.93959069252014,4.37060308456421,1.08339083194733,2.89425611495972
1555,1.16179704666138,4.78634643554688,4.77997541427612,2.625807762146,3.68823170661926,4.89320945739746,2.97940325737,4.54078912734985,2.31099271774292,1.81982517242432,-0.0570889972150326,0.493203073740005,4.43028163909912,1.90759992599487,2.84909009933472,2.98902630805969,2.79341292381287,4.10968065261841,0.996626913547516,2.74960160255432
1557,1.08435750007629,4.5220193862915,4.46583557128906,2.43631219863892,3.53021168708801,4.58050584793091,2.77890229225159,4.2933783531189,2.22110891342163,1.69627368450165,-0.112052761018276,0.382702440023422,4.2831449508667,1.7176775932312,2.63065123558044,2.79405903816223,2.61107110977173,3.77576303482056,0.872105360031128,2.51736378669739
1559,1.03007197380066,4.1987771987915,4.16576147079468,2.3144211769104,3.33239102363586,4.30061388015747,2.61348819732666,4.00488424301147,2.13712978363037,1.66709363460541,-0.123811654746532,0.407204866409302,4.19422245025635,1.59769380092621,2.42199182510376,2.63177037239075,2.38982033729553,3.46088290214539,0.799734532833099,2.31569743156433
1561,0.942529380321503,3.97121524810791,4.01315879821777,2.25577473640442,3.13834381103516,4.12757587432861,2.51793193817139,3.839200258255,2.07844066619873,1.62304222583771,-0.0801492184400558,0.452353775501251,4.109938621521,1.53731572628021,2.27050948143005,2.56134700775146,2.22870993614197,3.28747367858887,0.774223327636719,2.20633459091187
1563,0.855298221111298,3.80080151557922,3.90387296676636,2.1994845867157,2.9807391166687,3.96918892860413,2.43828177452087,3.70844507217407,2.03959584236145,1.54077506065369,-0.0319433212280273,0.469037175178528,3.99243807792664,1.49193751811981,2.17525196075439,2.48619246482849,2.14100360870361,3.16282963752747,0.746851563453674,2.11820888519287
1565,0.791851997375488,3.64252018928528,3.81297588348389,2.12931776046753,2.85504364967346,3.80342054367065,2.35642766952515,3.56282639503479,2.00122046470642,1.47305858135223,-0.00782280415296555,0.452459096908569,3.89682412147522,1.4471253156662,2.1080105304718,2.3908383846283,2.08956384658813,3.05681252479553,0.701594352722168,2.02911019325256
1567,0.74835741519928,3.49292922019958,3.68449950218201,2.02936935424805,2.73884391784668,3.62881541252136,2.24956274032593,3.41875648498535,1.97045934200287,1.41958522796631,-0.0159952696412802,0.439937353134155,3.7868959903717,1.38273561000824,2.04151105880737,2.28477168083191,2.02882099151611,2.94115018844604,0.655492961406708,1.91880857944489
1569,0.729235589504242,3.34920740127563,3.54432964324951,1.91299915313721,2.64603090286255,3.458909034729,2.16913080215454,3.2681872844696,1.95257043838501,1.36342656612396,-0.0248187724500895,0.431779593229294,3.63128232955933,1.33765769004822,1.96418035030365,2.19204592704773,1.9587926864624,2.81907916069031,0.628297507762909,1.82163178920746
1571,0.714311420917511,3.23382782936096,3.42859363555908,1.80957961082458,2.56257653236389,3.31947684288025,2.11190891265869,3.14252591133118,1.92594027519226,1.28728270530701,-0.0279832147061825,0.423628658056259,3.48299932479858,1.32068109512329,1.89596307277679,2.12997198104858,1.89556288719177,2.73107552528381,0.610097825527191,1.76476347446442
1573,0.700203835964203,3.12240672111511,3.32802200317383,1.72466838359833,2.45336985588074,3.21892213821411,2.04216575622559,3.03546738624573,1.87383437156677,1.20148587226868,-0.0233953148126602,0.395698755979538,3.32387542724609,1.28345656394958,1.82459354400635,2.09282970428467,1.82741916179657,2.65007901191711,0.582376897335052,1.70861375331879
1575,0.688246011734009,2.97137212753296,3.23607039451599,1.67156732082367,2.33912944793701,3.11745095252991,1.95371127128601,2.92743015289307,1.8388249874115,1.1551855802536,-0.0211390797048807,0.345451444387436,3.12973594665527,1.24238324165344,1.75407719612122,2.04223394393921,1.74906837940216,2.58604693412781,0.562200784683228,1.63127827644348
1577,0.659585893154144,2.85570073127747,3.15944647789001,1.64914071559906,2.29132676124573,3.02859735488892,1.87617659568787,2.85108494758606,1.83896017074585,1.15292942523956,-0.0283515136688948,0.320344597101212,2.97575879096985,1.22521483898163,1.70427083969116,1.97358679771423,1.70126819610596,2.55056095123291,0.565418422222137,1.57470166683197
1579,0.633092284202576,2.77660870552063,3.11842584609985,1.6331684589386,2.26263475418091,2.97182989120483,1.82559442520142,2.78229689598083,1.83566701412201,1.18348395824432,-0.0145605029538274,0.335414350032806,2.86274743080139,1.22896933555603,1.67050850391388,1.92815268039703,1.67520093917847,2.51515793800354,0.56891143321991,1.54623591899872
1581,0.614117741584778,2.70944786071777,3.08665180206299,1.61957025527954,2.2181031703949,2.95065546035767,1.78863406181335,2.70623469352722,1.8325742483139,1.21228098869324,-0.00861955340951681,0.362898021936417,2.77147626876831,1.24224698543549,1.64122223854065,1.89157211780548,1.64903581142426,2.46809959411621,0.571006298065186,1.5179351568222
1583,0.591717004776001,2.66968059539795,3.05718898773193,1.6084281206131,2.17718696594238,2.94233465194702,1.75127291679382,2.64693427085876,1.81465077400208,1.22227692604065,-0.0219182036817074,0.37894794344902,2.67733788490295,1.27766859531403,1.6252418756485,1.85575294494629,1.61708855628967,2.43524050712585,0.588583827018738,1.47942531108856
1585,0.574540495872498,2.64581108093262,3.04469203948975,1.58858752250671,2.15078234672546,2.93332695960999,1.72508597373962,2.61013078689575,1.78513550758362,1.22034525871277,-0.0480134300887585,0.383665502071381,2.57970809936523,1.31333327293396,1.62163841724396,1.8182784318924,1.5905669927597,2.42596960067749,0.591124415397644,1.4526572227478
1587,0.568697035312653,2.62007093429565,3.0467574596405,1.57905030250549,2.12470149993896,2.93221592903137,1.71729683876038,2.57864761352539,1.74476456642151,1.21841132640839,-0.0694554373621941,0.395418673753738,2.49430537223816,1.31312417984009,1.61337494850159,1.79660856723785,1.58382844924927,2.41696214675903,0.584499180316925,1.43865060806274
1589,0.57747083902359,2.60096454620361,3.04180502891541,1.57739186286926,2.09801197052002,2.94689273834229,1.70511496067047,2.55840086936951,1.71617150306702,1.22266185283661,-0.077181801199913,0.417090386152267,2.43386816978455,1.29948377609253,1.59996449947357,1.79886519908905,1.59792053699493,2.41728711128235,0.582492530345917,1.43917107582092
1591,0.603029131889343,2.6041202545166,3.0368435382843,1.58214473724365,2.08666729927063,2.96134686470032,1.69120848178864,2.55054330825806,1.71160387992859,1.21869921684265,-0.0661277174949646,0.444932579994202,2.39686179161072,1.29069948196411,1.58603870868683,1.80330669879913,1.6108341217041,2.42339658737183,0.578340470790863,1.45865213871002
1593,0.619107365608215,2.61254572868347,3.03369116783142,1.58042144775391,2.10018754005432,2.97814512252808,1.69496297836304,2.54128956794739,1.72309422492981,1.21730101108551,-0.0598097927868366,0.472872018814087,2.3763575553894,1.2966582775116,1.5938413143158,1.79914212226868,1.60854470729828,2.43393683433533,0.564270496368408,1.49194025993347
1595,0.610588431358337,2.6228199005127,3.047602891922,1.58479559421539,2.13469696044922,3.00661134719849,1.71186995506287,2.54316210746765,1.73343789577484,1.22574651241302,-0.0573628880083561,0.483640789985657,2.38948249816895,1.3279595375061,1.60994851589203,1.81162583827972,1.61079883575439,2.45816254615784,0.557455599308014,1.52024281024933
1597,0.603662133216858,2.64151310920715,3.06920552253723,1.59983289241791,2.15665745735168,3.05166840553284,1.73457467556,2.57143950462341,1.73301029205322,1.22393536567688,-0.0469757355749607,0.483303904533386,2.42120409011841,1.38136911392212,1.62877452373505,1.83612513542175,1.6111649274826,2.48085856437683,0.556775391101837,1.53188288211823
1599,0.599599599838257,2.69088363647461,3.09516477584839,1.61976003646851,2.1766414642334,3.11249208450317,1.74501001834869,2.61212968826294,1.71558797359467,1.22258901596069,-0.0351252742111683,0.496381014585495,2.46759915351868,1.43257808685303,1.65082907676697,1.86611914634705,1.61656951904297,2.50259065628052,0.545649588108063,1.52878880500793
1601,0.595591127872467,2.76893711090088,3.13880395889282,1.66122686862946,2.20736503601074,3.16829323768616,1.75495576858521,2.64856958389282,1.70525133609772,1.24581789970398,-0.0215052478015423,0.522569179534912,2.52389550209045,1.48359596729279,1.6707603931427,1.90620815753937,1.65250682830811,2.53046941757202,0.517411231994629,1.52298140525818
1603,0.602908074855804,2.85727643966675,3.20479702949524,1.71340227127075,2.24728989601135,3.22580766677856,1.79044115543365,2.68588089942932,1.71756386756897,1.27501964569092,0.0140274977311492,0.55152440071106,2.58629298210144,1.5329395532608,1.68882274627686,1.95656156539917,1.70554161071777,2.57604098320007,0.505336999893188,1.54202878475189
1605,0.628275573253632,2.95414519309998,3.2959418296814,1.78079319000244,2.29604125022888,3.30653810501099,1.86093926429749,2.74054932594299,1.7430431842804,1.31995356082916,0.0490083135664463,0.584305703639984,2.671799659729,1.5837961435318,1.71017336845398,2.0125629901886,1.7642308473587,2.6448986530304,0.533644437789917,1.57568073272705
1607,0.655873954296112,3.09674501419067,3.4248480796814,1.85944306850433,2.37341403961182,3.41962695121765,1.93293821811676,2.82241320610046,1.76170480251312,1.39700436592102,0.0604237094521523,0.626202166080475,2.81251549720764,1.64349353313446,1.76107978820801,2.10025548934937,1.83590459823608,2.73928475379944,0.589103579521179,1.62888526916504
1609,0.663965284824371,3.26955723762512,3.57000422477722,1.94984364509583,2.47924423217773,3.57217288017273,1.99542570114136,2.9320957660675,1.77270936965942,1.48972809314728,0.0439450517296791,0.679189503192902,2.99849915504456,1.7031078338623,1.84286153316498,2.21719241142273,1.92944467067719,2.8492374420166,0.637955248355865,1.70759427547455
1611,0.671216487884521,3.44412088394165,3.70609784126282,2.04611539840698,2.58316206932068,3.72398734092712,2.06390905380249,3.03510332107544,1.78550720214844,1.57394778728485,0.0231856741011143,0.733957588672638,3.19901204109192,1.77012515068054,1.92876613140106,2.33631801605225,2.0285177230835,2.94378972053528,0.675206542015076,1.78897368907928
1613,0.654601991176605,3.58862614631653,3.81423187255859,2.11337494850159,2.65689611434937,3.8443431854248,2.13190412521362,3.13288450241089,1.79271745681763,1.62742435932159,0.023456122726202,0.764164090156555,3.37814474105835,1.82238924503326,2.00407123565674,2.43000292778015,2.09592151641846,3.01061320304871,0.715241730213165,1.85531854629517
1615,0.65298980474472,3.805748462677,4.02074241638184,2.2096586227417,2.78645730018616,4.06849575042725,2.26556038856506,3.31177186965942,1.82484459877014,1.70989954471588,0.00967515539377928,0.805130481719971,3.69145202636719,1.90340983867645,2.13594675064087,2.58151602745056,2.21688437461853,3.15565896034241,0.775681912899017,1.99612152576447
1617,0.698354601860046,4.10413694381714,4.30346345901489,2.37391829490662,2.97178268432617,4.39632844924927,2.44569778442383,3.55961084365845,1.88682162761688,1.84351778030396,-0.0168205332010984,0.874823212623596,4.10400629043579,2.0353410243988,2.31449818611145,2.77394580841064,2.39711952209473,3.36870288848877,0.829778790473938,2.17385315895081
1619,0.764196753501892,4.39312696456909,4.53589344024658,2.53571534156799,3.15324187278748,4.70309925079346,2.61214280128479,3.79310059547424,1.93001389503479,1.96420478820801,-0.0353545732796192,0.93332314491272,4.45206308364868,2.14985966682434,2.46958947181702,2.95554494857788,2.56405115127563,3.55900645256042,0.871763527393341,2.3292510509491
1621,0.870848953723907,4.73448467254639,4.81057691574097,2.72630429267883,3.39648294448853,5.04058456420898,2.7966480255127,4.0664529800415,1.98054921627045,2.11501574516296,-0.042103935033083,0.990981638431549,4.80138778686523,2.25568151473999,2.64169907569885,3.18330407142639,2.77393054962158,3.76980590820313,0.93550843000412,2.51775097846985
1623,0.984836578369141,5.12601470947266,5.14513540267944,2.95894193649292,3.71176862716675,5.45691394805908,3.01330232620239,4.35430240631104,2.06432771682739,2.31500267982483,-0.0342120975255966,1.07389032840729,5.17288255691528,2.37361359596252,2.84237122535706,3.43674659729004,3.01697731018066,4.02962684631348,1.0348516702652,2.73176264762878
1625,1.09761238098145,5.5386700630188,5.51001167297363,3.19729709625244,4.062087059021,5.92251777648926,3.22616648674011,4.66055154800415,2.17049026489258,2.52851033210754,-0.0216372366994619,1.17236828804016,5.50848293304443,2.53861236572266,3.04541182518005,3.69167375564575,3.26442623138428,4.33072900772095,1.13047790527344,2.95574307441711
1627,1.22372019290924,5.98070526123047,5.92610311508179,3.44546246528625,4.44059228897095,6.42810106277466,3.46295666694641,5.02751445770264,2.29883766174316,2.74003076553345,-0.0116011966019869,1.29983854293823,5.75829172134399,2.75061559677124,3.2579402923584,3.9692211151123,3.53134965896606,4.69074010848999,1.21069574356079,3.19489693641663
1629,1.33589696884155,6.38926219940186,6.33943557739258,3.69659042358398,4.78761959075928,6.90187835693359,3.71089673042297,5.38516998291016,2.43376660346985,2.92446374893188,-0.00394438067451119,1.43385052680969,5.94958782196045,2.96281337738037,3.45842814445496,4.24065065383911,3.79265093803406,5.05636739730835,1.28607821464539,3.44401621818542
1631,1.4045318365097,6.68772840499878,6.64577722549438,3.88298988342285,5.03584623336792,7.24952840805054,3.89727115631104,5.66803884506226,2.52442812919617,3.06116938591003,0.00353695591911674,1.52777123451233,6.11227464675903,3.10933470726013,3.61990237236023,4.44719076156616,3.97329068183899,5.32091665267944,1.35384225845337,3.64158868789673
1633,1.47077488899231,7.01465463638306,6.95484113693237,4.08419799804688,5.29291772842407,7.59150266647339,4.08469152450562,5.96546411514282,2.60941386222839,3.22369718551636,-0.00483915256336331,1.61812841892242,6.28102445602417,3.21949052810669,3.78802466392517,4.65073013305664,4.15444326400757,5.57534265518188,1.41490840911865,3.83198881149292
1635,1.57368731498718,7.51862859725952,7.40478897094727,4.38425016403198,5.68399047851563,8.09212207794189,4.36962461471558,6.37704181671143,2.73547077178955,3.45294308662415,-0.00781551375985146,1.7753427028656,6.47160959243774,3.41906785964966,4.03203964233398,4.94913148880005,4.46096134185791,5.94744253158569,1.482705950737,4.13763809204102
1637,1.68631255626678,8.0106897354126,7.90005111694336,4.68766021728516,6.10890102386475,8.65782833099365,4.6975417137146,6.78838777542114,2.875572681427,3.66580700874329,0.0080853309482336,1.95004212856293,6.62455892562866,3.69189453125,4.29054307937622,5.25576591491699,4.82067918777466,6.32944059371948,1.56316220760345,4.47051572799683
1639,1.78008341789246,8.37789249420166,8.30688190460205,4.91856956481934,6.45916652679443,9.12413501739502,4.95600700378418,7.13278675079346,2.99088621139526,3.82927346229553,0.023522112518549,2.11116743087769,6.75325393676758,3.93373346328735,4.5015664100647,5.50411987304688,5.14765310287476,6.64236497879028,1.66143536567688,4.72529697418213
1641,1.85145473480225,8.63715267181396,8.60378837585449,5.08168411254883,6.71717023849487,9.46519756317139,5.14481925964355,7.40148544311523,3.06633329391479,3.95178079605103,0.0166902430355549,2.22948312759399,6.87891960144043,4.11388969421387,4.65143585205078,5.6924204826355,5.39059591293335,6.86779832839966,1.7313688993454,4.88591623306274
1643,1.91258561611176,8.84035396575928,8.81922817230225,5.20504522323608,6.91228771209717,9.69915008544922,5.27824974060059,7.608726978302,3.10498905181885,4.02908325195313,0.00339530734345317,2.2966639995575,6.98503255844116,4.24660873413086,4.75146245956421,5.81988525390625,5.55005741119385,7.04158592224121,1.75347685813904,5.00278568267822
1645,1.99203443527222,9.07435894012451,9.04281902313232,5.37349510192871,7.14833402633667,9.98647117614746,5.44849157333374,7.84444999694824,3.16337203979492,4.1043701171875,-0.0145408669486642,2.38465142250061,7.13619613647461,4.44319486618042,4.87328147888184,5.95800352096558,5.73503828048706,7.28319358825684,1.78557133674622,5.16348600387573
1647,2.08031797409058,9.31996250152588,9.29803085327148,5.56386518478394,7.42575597763062,10.3354539871216,5.65508413314819,8.10684108734131,3.23835182189941,4.18550872802734,-0.0174770411103964,2.51237177848816,7.34049844741821,4.71365308761597,5.01637125015259,6.11532831192017,5.96486806869507,7.57065391540527,1.83947432041168,5.35017156600952
1649,2.13379240036011,9.45360279083252,9.43964004516602,5.64771890640259,7.59845590591431,10.5369300842285,5.76792621612549,8.26646041870117,3.23944544792175,4.21462869644165,-0.0172107499092817,2.6044225692749,7.48566436767578,4.85870981216431,5.06942129135132,6.19937658309937,6.10195255279541,7.72371339797974,1.85965919494629,5.4633994102478
1651,2.19780468940735,9.6108980178833,9.60298347473145,5.70294904708862,7.75277948379517,10.7337656021118,5.86152744293213,8.43205738067627,3.23113226890564,4.28377914428711,-0.018787432461977,2.70717096328735,7.61084890365601,4.99086427688599,5.11574840545654,6.27213716506958,6.26575994491577,7.83754301071167,1.86715149879456,5.61600255966187
1653,2.32105779647827,9.8363151550293,9.88853359222412,5.86620378494263,7.97090339660645,11.0472440719604,6.01845836639404,8.66256237030029,3.30093574523926,4.4304370880127,-0.0189158525317907,2.85110139846802,7.71481323242188,5.2431263923645,5.28763771057129,6.4203519821167,6.51614904403687,8.0791015625,1.91304159164429,5.84489583969116
1655,2.39332127571106,9.95417594909668,10.0848255157471,6.02585601806641,8.12247085571289,11.3002824783325,6.13606309890747,8.79250526428223,3.38048720359802,4.51546716690063,-0.0157226026058197,2.96490240097046,7.78074550628662,5.46321249008179,5.42193174362183,6.54146289825439,6.6914758682251,8.30972862243652,1.96868026256561,5.96470832824707
1657,2.40516090393066,9.97930431365967,10.1669807434082,6.10203742980957,8.17497253417969,11.4539804458618,6.18887996673584,8.82830905914307,3.42781639099121,4.57135248184204,-0.0200755186378956,3.01902747154236,7.81805992126465,5.56527805328369,5.4700665473938,6.58153867721558,6.76926565170288,8.42367935180664,2.01865100860596,5.97667694091797
1659,2.38866233825684,9.9570369720459,10.1651973724365,6.12611532211304,8.16134262084961,11.4691476821899,6.182448387146,8.81049919128418,3.43361067771912,4.60698795318604,-0.0266973953694105,3.02602171897888,7.78872966766357,5.60379028320313,5.45342540740967,6.56910467147827,6.77632236480713,8.43413925170898,2.02376651763916,5.94888734817505
