,"O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR"
1541,1.21787691116333,0.175914347171783,0.0701141953468323,0.48978865146637,2.08262777328491,-0.23075607419014,0.897916078567505,-0.143127828836441,-0.265972971916199,2.260174036026,0.503104090690613,0.00659601110965014,2.60281205177307,0.440429210662842,-0.0397213362157345,-0.163629531860352,0.393404483795166,3.21275091171265,2.05700325965881
1543,1.24116814136505,0.353922754526138,0.167952463030815,0.621021807193756,2.05449962615967,-0.193994030356407,0.928536713123322,-0.0253640003502369,0.0753659829497337,2.17601752281189,0.60578453540802,0.0917216464877129,2.58811020851135,0.538402318954468,0.120542667806149,0.109391577541828,0.342724293470383,3.07603406906128,2.08465504646301
1545,1.33149194717407,0.524961173534393,0.21460834145546,0.748035430908203,2.0695378780365,-0.178017839789391,1.04561519622803,0.0166417434811592,0.28792005777359,2.16009640693665,0.73960280418396,0.0990293845534325,2.61458587646484,0.5357266664505,0.268506437540054,0.304508537054062,0.322731137275696,3.05456399917603,2.03730702400208
1547,1.42294430732727,0.627227306365967,0.179721966385841,0.782804906368256,2.07001090049744,-0.10057794302702,1.13211154937744,0.0440572090446949,0.43617832660675,2.17999124526978,0.777943134307861,0.147174492478371,2.57673048973083,0.488770216703415,0.373495370149612,0.334681987762451,0.307384014129639,3.01310253143311,1.96304440498352
1549,1.47570216655731,0.676357388496399,0.17695939540863,0.777028262615204,2.06923866271973,-0.0180249735713005,1.08754742145538,0.0830524936318398,0.510474860668182,2.22298526763916,0.750984907150269,0.204328492283821,2.58931970596313,0.477850586175919,0.445683151483536,0.319682508707047,0.283951878547668,2.97769212722778,1.93036592006683
1551,1.45298326015472,0.644139587879181,0.160301446914673,0.696990251541138,2.04462385177612,0.0114956898614764,1.00924277305603,0.050200242549181,0.537550389766693,2.20693755149841,0.720350682735443,0.275331497192383,2.53631639480591,0.51132869720459,0.434139013290405,0.273621797561646,0.257867097854614,2.92413663864136,1.82711434364319
1553,1.40666532516479,0.568811058998108,0.143823072314262,0.600366473197937,1.93349635601044,0.00696983188390732,0.982456862926483,0.0020552552305162,0.572356164455414,2.18232727050781,0.675106585025787,0.262308388948441,2.40691757202148,0.496959716081619,0.381142973899841,0.221051663160324,0.24103732407093,2.87338161468506,1.74335098266602
1555,1.27825975418091,0.507408142089844,0.104828745126724,0.498429834842682,1.71877574920654,-0.0164054129272699,0.900306344032288,0.0145862251520157,0.599795579910278,2.14112782478333,0.614642143249512,0.297362238168716,2.21968555450439,0.365994065999985,0.31774964928627,0.201682195067406,0.200791984796524,2.77698087692261,1.72109818458557
1557,1.07458782196045,0.479538291692734,0.0666594058275223,0.45315819978714,1.51189494132996,-0.0570934638381004,0.779039740562439,0.0917418971657753,0.501674890518188,2.03880000114441,0.628195643424988,0.375602394342422,2.05401968955994,0.281076341867447,0.293094336986542,0.274190992116928,0.177717372775078,2.74896049499512,1.71822535991669
1559,1.02257513999939,0.462507843971252,0.0476117432117462,0.602533638477325,1.46923661231995,-0.153912678360939,0.740428984165192,0.101560726761818,0.411704212427139,1.96954584121704,0.672698557376862,0.36393329501152,2.01254892349243,0.307866871356964,0.259837210178375,0.348670303821564,0.182213053107262,2.74153995513916,1.6823844909668
1561,1.12615144252777,0.485923558473587,0.00770708778873086,0.657647430896759,1.46071434020996,-0.143384397029877,0.776521384716034,0.0983730331063271,0.412542581558228,1.90816676616669,0.640253782272339,0.289226621389389,1.96333026885986,0.337742358446121,0.19327637553215,0.379562705755234,0.115572467446327,2.65865969657898,1.61837327480316
1563,1.20218586921692,0.472119688987732,-0.0121708903461695,0.672475814819336,1.43442559242249,-0.10826351493597,0.796042263507843,0.146503731608391,0.447672605514526,1.82255613803864,0.58705461025238,0.173010885715485,1.91495406627655,0.393279582262039,0.175759091973305,0.377807229757309,0.0877022966742516,2.51901245117188,1.54029726982117
1565,1.18643200397491,0.44912526011467,-0.0357430465519428,0.621558785438538,1.43876159191132,-0.0851004123687744,0.763455867767334,0.144022867083549,0.436978131532669,1.78346860408783,0.564550518989563,0.126056998968124,1.84343659877777,0.480802655220032,0.161909937858582,0.392620593309402,0.0923445969820023,2.39118194580078,1.53609347343445
1567,1.16064417362213,0.468652367591858,-0.0135335335507989,0.496317267417908,1.46825277805328,-0.071006640791893,0.741650402545929,0.1722681671381,0.376163572072983,1.79908859729767,0.569328188896179,0.114269956946373,1.75312995910645,0.536053895950317,0.139162704348564,0.425666034221649,0.0390145368874073,2.26593780517578,1.47356617450714
1569,1.20742297172546,0.530100524425507,0.0421821773052216,0.418041229248047,1.48232233524323,-0.0168898496776819,0.762564718723297,0.162414863705635,0.284870326519012,1.81455016136169,0.564749360084534,0.114635117352009,1.72200489044189,0.525473952293396,0.166255339980125,0.509038805961609,0.052752897143364,2.15708088874817,1.34936130046844
1571,1.22125613689423,0.534196496009827,0.101027376949787,0.468473613262177,1.42885434627533,0.010746018961072,0.754175007343292,0.0923274457454681,0.255670934915543,1.81805920600891,0.56103652715683,0.166139140725136,1.76710832118988,0.535850882530212,0.167025610804558,0.590470850467682,0.155372768640518,2.10323572158813,1.27684879302979
1573,1.16595113277435,0.476503551006317,0.148212969303131,0.531566619873047,1.35049962997437,-0.00541999656707048,0.680511176586151,0.0727722719311714,0.303666472434998,1.79251897335052,0.5372673869133,0.198871329426765,1.81500387191772,0.53814709186554,0.150583207607269,0.611683905124664,0.237277895212173,2.06087350845337,1.26349353790283
1575,1.23644232749939,0.449783623218536,0.191268220543861,0.591683566570282,1.25783097743988,-0.0237128436565399,0.676768600940704,0.0944842398166656,0.403075993061066,1.71940016746521,0.574694216251373,0.204336673021317,1.9587322473526,0.602965950965881,0.188868686556816,0.668634951114655,0.291330009698868,2.04720973968506,1.27616000175476
1577,1.4620213508606,0.522390186786652,0.211492076516151,0.692055821418762,1.27859997749329,0.0117319393903017,0.815274119377136,0.198822304606438,0.530131161212921,1.74291682243347,0.68938422203064,0.204504117369652,2.2183952331543,0.754862606525421,0.315873831510544,0.844836413860321,0.355538576841354,2.07475566864014,1.35659599304199
1579,1.68608069419861,0.62551885843277,0.208163291215897,0.830596685409546,1.3926830291748,0.0738136917352676,0.976649641990662,0.306310027837753,0.641925752162933,1.82149648666382,0.768844544887543,0.234050840139389,2.4797158241272,0.878591179847717,0.420849800109863,1.07581746578217,0.458753675222397,2.04796862602234,1.45712685585022
1581,1.79241383075714,0.674051582813263,0.196604430675507,0.897374451160431,1.44280409812927,0.111942738294601,1.03816187381744,0.335116237401962,0.672142744064331,1.84703695774078,0.755222082138062,0.282971054315567,2.61707425117493,0.940275430679321,0.438151121139526,1.21410763263702,0.57779598236084,2.02254796028137,1.51215422153473
1583,1.77981662750244,0.692690551280975,0.185397014021873,0.866299688816071,1.44078254699707,0.112253814935684,1.03303265571594,0.283074378967285,0.637204527854919,1.80516445636749,0.717321813106537,0.298750877380371,2.64416003227234,0.932687401771545,0.39580026268959,1.22265660762787,0.59878945350647,2.0395827293396,1.5328803062439
1585,1.7462158203125,0.705251336097717,0.182493194937706,0.797609686851501,1.42531180381775,0.112280257046223,1.05495572090149,0.222210124135017,0.604352474212646,1.77556192874908,0.679434597492218,0.284239917993546,2.61245083808899,0.896089851856232,0.361592382192612,1.16983640193939,0.580993473529816,2.07772207260132,1.5209801197052
1587,1.74728965759277,0.718778312206268,0.195786729454994,0.732811212539673,1.41133916378021,0.128778502345085,1.1135870218277,0.227999806404114,0.599207997322083,1.76038873195648,0.669137477874756,0.284548074007034,2.62070465087891,0.885693430900574,0.369789183139801,1.13070499897003,0.55696702003479,2.15657591819763,1.51409828662872
1589,1.84644496440887,0.775203704833984,0.19751064479351,0.733702659606934,1.4188734292984,0.167912662029266,1.17901706695557,0.250169038772583,0.64312869310379,1.76452922821045,0.709166169166565,0.303734600543976,2.73756408691406,0.924634337425232,0.389786541461945,1.1948983669281,0.538942813873291,2.26247930526733,1.56692838668823
1591,2.03666472434998,0.841924071311951,0.215141266584396,0.797000229358673,1.46772861480713,0.225544601678848,1.24698746204376,0.322583347558975,0.763021349906921,1.84713518619537,0.771737217903137,0.361295163631439,2.99991631507874,1.03705430030823,0.442958801984787,1.38521659374237,0.574711501598358,2.38275575637817,1.70965361595154
1593,2.3796718120575,0.929624974727631,0.251860678195953,0.962975203990936,1.59909045696259,0.304460108280182,1.41575860977173,0.464568436145782,0.968399882316589,1.97684502601624,0.884569704532623,0.46668952703476,3.44224882125854,1.24857532978058,0.514673233032227,1.7198486328125,0.722428023815155,2.52783346176147,1.95782220363617
1595,2.91529941558838,1.07179975509644,0.292260766029358,1.24892115592957,1.78552317619324,0.380369901657104,1.66731774806976,0.618977308273315,1.24555742740631,2.16252112388611,1.0588036775589,0.576080441474915,4.04069709777832,1.54368603229523,0.574862360954285,2.17957472801208,0.987182557582855,2.69700074195862,2.29298186302185
1597,3.42351388931274,1.23580837249756,0.323083966970444,1.56925749778748,1.94490170478821,0.453010439872742,1.87609446048737,0.730479896068573,1.50448906421661,2.34598255157471,1.19430303573608,0.696394681930542,4.58854675292969,1.82338166236877,0.626897275447845,2.64506268501282,1.30336833000183,2.87768149375916,2.5893075466156
1599,3.68416094779968,1.34727895259857,0.33685302734375,1.7612589597702,2.04278159141541,0.524793446063995,1.94131100177765,0.805412828922272,1.65861022472382,2.48026847839355,1.26250922679901,0.763860940933228,4.85257148742676,1.98805749416351,0.669304549694061,2.90765762329102,1.47059321403503,3.00504016876221,2.73542237281799
1601,3.61110711097717,1.36971485614777,0.338584959506989,1.77411675453186,2.0628764629364,0.528515994548798,1.84814465045929,0.817906856536865,1.6302102804184,2.50123929977417,1.26318359375,0.773357570171356,4.71599435806274,2.0037682056427,0.662736654281616,2.88648128509521,1.4625141620636,2.9904727935791,2.70803761482239
1603,3.30828166007996,1.29764473438263,0.347445160150528,1.62903845310211,1.98014891147614,0.43502014875412,1.67709827423096,0.756177246570587,1.44193005561829,2.43793869018555,1.18978798389435,0.711398363113403,4.27889251708984,1.90025329589844,0.602665185928345,2.62387990951538,1.31387996673584,2.86723303794861,2.53110146522522
1605,2.93238520622253,1.17831480503082,0.337237745523453,1.40774774551392,1.85492837429047,0.333843320608139,1.49843537807465,0.627604961395264,1.24069547653198,2.35762548446655,1.0750824213028,0.624136567115784,3.76757216453552,1.6917724609375,0.526387870311737,2.22113585472107,1.06696093082428,2.72853541374207,2.26591420173645
1607,2.58000540733337,1.0622730255127,0.28730320930481,1.22056376934052,1.75083827972412,0.245629817247391,1.30268537998199,0.483406633138657,1.04384899139404,2.25897312164307,0.970496296882629,0.539582014083862,3.28735899925232,1.41213488578796,0.439839601516724,1.78582608699799,0.817841649055481,2.58527898788452,2.03359436988831
1609,2.32500576972961,0.978115439414978,0.242426156997681,1.05851221084595,1.71824407577515,0.169405937194824,1.17051458358765,0.381231248378754,0.87140554189682,2.21436953544617,0.898167610168457,0.486093878746033,2.92974781990051,1.1619108915329,0.384229719638824,1.40382587909698,0.636084735393524,2.48461747169495,1.92256736755371
1611,2.15619158744812,0.929389953613281,0.24377965927124,0.901452839374542,1.71340811252594,0.102386958897114,1.14452803134918,0.334531158208847,0.758834779262543,2.25533318519592,0.819951117038727,0.440550595521927,2.70202851295471,0.986898005008698,0.361551374197006,1.12273955345154,0.507073223590851,2.45321083068848,1.90970754623413
1613,2.02235460281372,0.879391610622406,0.251891374588013,0.784686386585236,1.70235097408295,0.0332313664257526,1.14822638034821,0.306797981262207,0.66258180141449,2.33876180648804,0.769594013690948,0.416816234588623,2.55403685569763,0.846105813980103,0.344479411840439,0.942847609519958,0.413222461938858,2.47249102592468,1.95193290710449
1615,1.9847925901413,0.865869224071503,0.231613993644714,0.736042857170105,1.72782111167908,-0.0418338887393475,1.14610028266907,0.28903004527092,0.616299092769623,2.47718167304993,0.771143436431885,0.461048722267151,2.48026943206787,0.745992362499237,0.355909049510956,0.849130690097809,0.33026647567749,2.54521179199219,1.98644661903381
1617,2.11354374885559,0.869893193244934,0.230928868055344,0.766282618045807,1.77989029884338,-0.0603818669915199,1.15396463871002,0.263794720172882,0.643828511238098,2.6614556312561,0.832679212093353,0.486879676580429,2.51731729507446,0.705999135971069,0.400205284357071,0.819949746131897,0.283808171749115,2.63383746147156,1.98421478271484
1619,2.2644681930542,0.901479721069336,0.237355068325996,0.810250043869019,1.84191071987152,-0.0393190197646618,1.1664069890976,0.295704245567322,0.687542676925659,2.86744618415833,0.874740719795227,0.465200990438461,2.62180113792419,0.69432657957077,0.42555233836174,0.783249318599701,0.241461247205734,2.71229720115662,1.97362530231476
1621,2.4673867225647,0.944004714488983,0.251617193222046,0.818229734897614,1.91353440284729,-0.0229862835258245,1.2000834941864,0.344491481781006,0.733089804649353,3.16843342781067,0.890125691890717,0.477700173854828,2.74198937416077,0.709927380084991,0.472491443157196,0.745096802711487,0.198898375034332,2.86866927146912,2.03763794898987
1623,2.7613742351532,1.00046646595001,0.291090548038483,0.81061989068985,2.04417681694031,-0.030113460496068,1.24564051628113,0.342112362384796,0.746594667434692,3.49550485610962,0.925477623939514,0.548977196216583,2.88809084892273,0.750911951065063,0.520309805870056,0.773236691951752,0.151530161499977,3.09320640563965,2.18283367156982
1625,3.05128335952759,1.08093869686127,0.3349609375,0.841495990753174,2.22225713729858,-0.0478635132312775,1.28188633918762,0.331589877605438,0.760112106800079,3.73362374305725,0.989697396755219,0.596583664417267,3.07633280754089,0.764534413814545,0.572812616825104,0.842703402042389,0.152029037475586,3.30822563171387,2.33530497550964
1627,3.3474235534668,1.16218018531799,0.357008904218674,0.887521505355835,2.36716890335083,-0.0325003564357758,1.34891331195831,0.394705414772034,0.828483760356903,3.86295795440674,1.06957316398621,0.634965538978577,3.32722139358521,0.847940742969513,0.627632558345795,0.912095248699188,0.176664814352989,3.43784236907959,2.50979948043823
1629,3.56287312507629,1.20271182060242,0.372341722249985,0.947942852973938,2.44732999801636,0.0182174891233444,1.4347106218338,0.45590215921402,0.895462393760681,3.89143824577332,1.13484036922455,0.674127876758575,3.5808846950531,0.97776210308075,0.696610033512115,0.955053687095642,0.200299620628357,3.49784278869629,2.72721028327942
1631,3.61258316040039,1.21564042568207,0.36887264251709,0.978817105293274,2.47738242149353,0.0289265736937523,1.44424688816071,0.484948813915253,0.887994110584259,3.85400891304016,1.1588751077652,0.690471351146698,3.73100972175598,1.05541944503784,0.764700353145599,0.976123690605164,0.185508638620377,3.54214644432068,2.86987829208374
1633,3.517822265625,1.20274889469147,0.368542224168777,1.00517892837524,2.508624792099,-0.000611077062785625,1.3892570734024,0.442922919988632,0.826216697692871,3.81381607055664,1.17697858810425,0.713243961334229,3.81107592582703,1.04626846313477,0.802283763885498,0.988268613815308,0.169225752353668,3.60859370231628,2.94653534889221
1635,3.48584890365601,1.21734857559204,0.4195696413517,1.07716858386993,2.60728526115417,-0.0101503562182188,1.3891726732254,0.399311542510986,0.822810530662537,3.83591222763062,1.27035653591156,0.779933452606201,3.95996332168579,1.00026500225067,0.814080893993378,0.994883239269257,0.226994976401329,3.61677384376526,3.07559132575989
1637,3.58616304397583,1.27317094802856,0.465300500392914,1.14717876911163,2.7300980091095,0.0178211741149426,1.49172914028168,0.423766285181046,0.92431366443634,3.90590381622314,1.36626255512238,0.829377412796021,4.21677303314209,1.03218054771423,0.849281072616577,1.00370657444,0.333925664424896,3.61396074295044,3.23726844787598
1639,3.71325945854187,1.33577287197113,0.510765612125397,1.18786561489105,2.85359501838684,0.0880681350827217,1.62588346004486,0.443814903497696,1.0717875957489,3.98227047920227,1.46387135982513,0.887598633766174,4.50378036499023,1.09084331989288,0.846558034420013,1.03493237495422,0.442161411046982,3.70897269248962,3.38756799697876
1641,3.80847144126892,1.36544990539551,0.553886413574219,1.20809435844421,2.94103717803955,0.107570819556713,1.74436819553375,0.399623513221741,1.15766143798828,4.03436326980591,1.53928709030151,0.954757809638977,4.72091913223267,1.12877309322357,0.873673379421234,1.03935861587524,0.496700346469879,3.87665724754333,3.48505616188049
1643,3.79188394546509,1.36624324321747,0.582064986228943,1.20472002029419,2.97982811927795,0.061528068035841,1.8273651599884,0.33530068397522,1.15396249294281,4.05900430679321,1.55889248847961,1.00062716007233,4.80396938323975,1.11271047592163,0.91098415851593,1.03162002563477,0.497132807970047,4.06388854980469,3.56494092941284
1645,3.76798057556152,1.35957157611847,0.60824590921402,1.24893116950989,3.04531216621399,-0.000452391803264618,1.8629709482193,0.331883072853088,1.15835809707642,4.08690643310547,1.5646345615387,1.04221868515015,4.88525104522705,1.12288081645966,0.919849216938019,1.05752658843994,0.48530250787735,4.18765592575073,3.72201681137085
1647,3.8996000289917,1.37597942352295,0.624741852283478,1.33675408363342,3.11322426795959,-0.0109029682353139,1.89560103416443,0.415397346019745,1.24809420108795,4.14009094238281,1.56912195682526,1.0483318567276,5.04426908493042,1.22415685653687,0.92177414894104,1.11958086490631,0.513152360916138,4.18366861343384,3.87696599960327
1649,3.98603057861328,1.36093282699585,0.586274147033691,1.33320438861847,3.10679531097412,-0.0280519127845764,1.8979344367981,0.503708243370056,1.24908053874969,4.15949821472168,1.51307833194733,1.00065994262695,5.06832361221313,1.27192342281342,0.932166337966919,1.16682064533234,0.492595583200455,4.15096473693848,3.88890957832336
1651,4.0125093460083,1.33971798419952,0.512751340866089,1.30007171630859,3.11358141899109,-0.0210515912622213,1.86860728263855,0.594052135944366,1.17841339111328,4.14678716659546,1.46708953380585,0.944489777088165,5.02926015853882,1.26684677600861,0.999305903911591,1.20885741710663,0.420444697141647,4.17130517959595,3.83876800537109
1653,4.29496812820435,1.45113933086395,0.503727853298187,1.39047753810883,3.20313334465027,-0.00298247928731143,1.90477979183197,0.732690691947937,1.37644016742706,4.19375562667847,1.58434796333313,1.0246787071228,5.35660552978516,1.3163286447525,1.06557679176331,1.23863899707794,0.472052663564682,4.17494869232178,3.93561792373657
1655,4.6667423248291,1.59531557559967,0.58628511428833,1.52373683452606,3.32248711585999,0.0505106896162033,1.97411072254181,0.825852453708649,1.75839948654175,4.24489307403564,1.74203193187714,1.16488206386566,5.78874731063843,1.40871334075928,1.12765979766846,1.25895690917969,0.549410402774811,4.11556196212769,4.0818886756897
1657,4.91840410232544,1.69371390342712,0.681381583213806,1.60016119480133,3.43325853347778,0.117719173431396,2.04028940200806,0.856107890605927,2.07023787498474,4.25181865692139,1.81721830368042,1.31882679462433,6.12304973602295,1.510329246521,1.14312613010406,1.29894757270813,0.578357458114624,4.0999116897583,4.14677476882935
1659,4.93684196472168,1.74470245838165,0.737386107444763,1.62569880485535,3.50955033302307,0.12129270285368,2.0973265171051,0.844296216964722,2.15380334854126,4.23730230331421,1.8220819234848,1.42682647705078,6.26453971862793,1.58557260036469,1.14725089073181,1.33284902572632,0.584716796875,4.17017507553101,4.14089107513428
1661,4.93126153945923,1.75679540634155,0.77262407541275,1.63269197940826,3.53301310539246,0.119008474051952,2.16593480110168,0.829927742481232,2.17741012573242,4.26897859573364,1.8172926902771,1.44661998748779,6.34724140167236,1.63199806213379,1.18996930122375,1.35067784786224,0.617962539196014,4.18677854537964,4.12308788299561
1663,4.96804428100586,1.74102759361267,0.75971382856369,1.64893269538879,3.51697492599487,0.133635431528091,2.20885682106018,0.808614611625671,2.22431564331055,4.29528999328613,1.81760382652283,1.40498948097229,6.43609714508057,1.6567565202713,1.19725155830383,1.38213992118835,0.654986977577209,4.1316032409668,4.06880283355713
1665,4.87544441223145,1.68795311450958,0.705010116100311,1.63326692581177,3.45616722106934,0.109496027231216,2.18845105171204,0.754240393638611,2.17977523803711,4.25931262969971,1.81125044822693,1.34548401832581,6.41659593582153,1.64881885051727,1.18025171756744,1.38335728645325,0.668945074081421,4.08214426040649,3.99327397346497
1667,4.66055345535278,1.64110040664673,0.649998545646667,1.5828845500946,3.35179018974304,0.0902430862188339,2.13073968887329,0.707271814346313,2.04961013793945,4.15874290466309,1.7747083902359,1.27661776542664,6.28897714614868,1.59686887264252,1.17806625366211,1.35962605476379,0.644045889377594,4.06598615646362,3.87460207939148
1669,4.49607181549072,1.58716797828674,0.630927383899689,1.52748155593872,3.27005052566528,0.128984659910202,2.09961223602295,0.687159657478333,1.92251574993134,4.02910709381104,1.71843528747559,1.20674240589142,6.13751173019409,1.52626323699951,1.16161453723907,1.37049305438995,0.607740521430969,4.04772996902466,3.74321246147156
1671,4.37191581726074,1.53087341785431,0.606806695461273,1.47627604007721,3.18969678878784,0.174246847629547,2.05215525627136,0.653278112411499,1.83987653255463,3.91613960266113,1.67434203624725,1.16856753826141,5.97452068328857,1.47426271438599,1.09719169139862,1.39039695262909,0.565383791923523,4.00275611877441,3.63330698013306
1673,4.25581407546997,1.52471709251404,0.581682682037354,1.43115365505219,3.09669423103333,0.198566064238548,1.95665311813354,0.622092962265015,1.76060402393341,3.81365966796875,1.65351939201355,1.16986048221588,5.75296783447266,1.4196994304657,1.04860055446625,1.37765729427338,0.543506324291229,3.93319988250732,3.47968506813049
1675,4.20689821243286,1.51736032962799,0.583783984184265,1.38871920108795,2.97761154174805,0.200467124581337,1.89277637004852,0.600520431995392,1.70868074893951,3.70148873329163,1.63318908214569,1.17222392559052,5.54859256744385,1.39257144927979,1.02046489715576,1.34814155101776,0.551684200763702,3.83550453186035,3.30810523033142
1677,4.10594654083252,1.4893342256546,0.590040266513824,1.29478657245636,2.86285710334778,0.197587251663208,1.86111414432526,0.609622955322266,1.60951149463654,3.59925389289856,1.61343920230865,1.15514552593231,5.34735631942749,1.37193727493286,0.985192596912384,1.31525814533234,0.556712985038757,3.75784921646118,3.1884298324585
1679,3.93646883964539,1.43932795524597,0.567940831184387,1.19160223007202,2.7736964225769,0.194236189126968,1.81838202476501,0.607430994510651,1.47522735595703,3.50416731834412,1.60184347629547,1.08408319950104,5.13374280929565,1.34969222545624,0.935946702957153,1.31047022342682,0.520416855812073,3.69621801376343,3.14031887054443
1681,3.68920373916626,1.36640048027039,0.5095534324646,1.0883926153183,2.65119647979736,0.168042495846748,1.71271109580994,0.503440856933594,1.28547763824463,3.37819457054138,1.56391716003418,0.970230638980865,4.91220045089722,1.29178082942963,0.889875471591949,1.27640879154205,0.426793158054352,3.57307410240173,3.09751892089844
1683,3.44334983825684,1.29320096969604,0.453924953937531,1.04146587848663,2.46305084228516,0.134218066930771,1.60029578208923,0.390929758548737,1.07429695129395,3.17821526527405,1.47561311721802,0.861103355884552,4.69280624389648,1.21367406845093,0.848662555217743,1.214888215065,0.346970289945602,3.3558189868927,2.99960589408875
1685,3.29571223258972,1.23862099647522,0.437379628419876,1.01548480987549,2.327969789505,0.0899060890078545,1.5544867515564,0.357512921094894,0.948177576065063,3.01804399490356,1.40860462188721,0.832855582237244,4.51042509078979,1.19123721122742,0.786555707454681,1.14904010295868,0.295041054487228,3.18636202812195,2.86444616317749
1687,3.21524667739868,1.18498504161835,0.428687006235123,0.974593043327332,2.23747229576111,0.052850004285574,1.52016353607178,0.361027747392654,0.889089465141296,2.9150447845459,1.3787544965744,0.851051151752472,4.35488510131836,1.17443764209747,0.758894860744476,1.12519526481628,0.297618567943573,3.11052918434143,2.747554063797
1689,3.18906283378601,1.15959739685059,0.409811228513718,0.974521398544312,2.15337419509888,0.0493670143187046,1.47416484355927,0.345984131097794,0.898860454559326,2.83220076560974,1.39696848392487,0.882606208324432,4.23580503463745,1.12398767471313,0.758698880672455,1.1283175945282,0.357204705476761,3.02181458473206,2.65184855461121
1691,3.14079260826111,1.125443816185,0.379361748695374,0.938176512718201,2.07084989547729,0.0552010349929333,1.41985261440277,0.293269634246826,0.908978343009949,2.73879432678223,1.41554188728333,0.875733315944672,4.16477680206299,1.05092060565948,0.754618048667908,1.1100298166275,0.391008257865906,2.92255520820618,2.57156777381897
1693,3.02780485153198,1.06467759609222,0.357180327177048,0.83698970079422,1.96677088737488,0.0352608524262905,1.36784720420837,0.213483899831772,0.840815544128418,2.59797286987305,1.39436233043671,0.825177729129791,4.01066875457764,0.972377181053162,0.763928413391113,1.02846872806549,0.40608474612236,2.85368156433105,2.53416967391968
1695,2.8601405620575,0.946702778339386,0.365517556667328,0.687605321407318,1.84189522266388,0.0243400149047375,1.33768117427826,0.120855569839478,0.727271437644958,2.40021729469299,1.32479214668274,0.785064280033112,3.76706957817078,0.922758102416992,0.770085155963898,0.960397958755493,0.444525063037872,2.79202103614807,2.47486257553101
1697,2.6226954460144,0.824122250080109,0.404884517192841,0.530170440673828,1.69987964630127,0.00517668109387159,1.24533402919769,0.0513286478817463,0.591484069824219,2.21301341056824,1.21752822399139,0.743388414382935,3.49899363517761,0.892698287963867,0.75012344121933,0.882167875766754,0.443870723247528,2.71104645729065,2.34610319137573
1699,2.31856918334961,0.745475888252258,0.418351680040359,0.476806879043579,1.55471658706665,-0.0278158262372017,1.10966742038727,0.070283830165863,0.502102792263031,2.00527453422546,1.15240442752838,0.703013002872467,3.28244948387146,0.868939936161041,0.736241102218628,0.814731538295746,0.366921722888947,2.55103778839111,2.18572115898132
1701,2.0789999961853,0.714380621910095,0.372174352407455,0.493738830089569,1.41810441017151,-0.0600072667002678,1.03960204124451,0.0626348853111267,0.424945771694183,1.84904277324677,1.13760960102081,0.69277036190033,3.15165138244629,0.804916441440582,0.71514767408371,0.798076748847961,0.312267184257507,2.37473249435425,2.09953761100769
1703,1.89589810371399,0.692034125328064,0.33640456199646,0.510514140129089,1.28610348701477,-0.0670600384473801,1.00829768180847,0.0178528241813183,0.342016011476517,1.68881118297577,1.09504008293152,0.684224367141724,3.00412535667419,0.738375663757324,0.66704797744751,0.80950266122818,0.293798089027405,2.28690767288208,2.07190704345703
1705,1.78001654148102,0.653943598270416,0.313291221857071,0.543817639350891,1.22318971157074,-0.0127503164112568,0.950550854206085,-0.0012769642053172,0.316251575946808,1.58098125457764,1.03337216377258,0.650416672229767,2.87272882461548,0.717600345611572,0.594880640506744,0.843453466892242,0.279490351676941,2.20963430404663,2.0562858581543
1707,1.71837258338928,0.606792330741882,0.278503596782684,0.550096392631531,1.23257386684418,0.00733147142454982,0.893440783023834,-0.012648893520236,0.336255490779877,1.52672171592712,0.997601866722107,0.604140639305115,2.76856732368469,0.713963747024536,0.50941413640976,0.882514595985413,0.281289845705032,2.05613946914673,1.99511325359344
1709,1.67699432373047,0.572080731391907,0.250453531742096,0.494169861078262,1.27355813980103,-0.00720489118248224,0.830414474010468,0.0266730040311813,0.350367397069931,1.48238801956177,0.998389601707458,0.555255174636841,2.68260502815247,0.744252622127533,0.431318372488022,0.988313555717468,0.287646025419235,1.91743469238281,1.95484328269958
1711,1.59764087200165,0.545126795768738,0.231299489736557,0.426861196756363,1.28748667240143,-0.0371834523975849,0.737038969993591,0.0461310818791389,0.332061529159546,1.42535257339478,0.972628712654114,0.52773517370224,2.5878689289093,0.789456605911255,0.384395986795425,1.0773001909256,0.314962118864059,1.86127066612244,1.87970376014709
1713,1.51027834415436,0.528631985187531,0.212617859244347,0.374754011631012,1.2344833612442,-0.0571809411048889,0.624972105026245,0.0368381962180138,0.306854367256165,1.34687554836273,0.922357022762299,0.510386049747467,2.48261713981628,0.788958132266998,0.352710217237473,1.10163843631744,0.362865060567856,1.85910451412201,1.77840006351471
