,"O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 12/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR","O-PTIR 15/O-PTIR","O-PTIR 16/O-PTIR"
1233,0.113317377865314,0.0404573455452919,1.4608314037323,0.515419363975525,0.479197889566422,1.63731825351715,1.44975674152374,3.45313000679016,0.517894506454468,0.15441007912159,0.507294774055481,3.05569934844971,0.666769981384277,1.2138911485672,0.526646256446838,0.50230348110199
1235,0.080306388437748,0.063247337937355,1.50294125080109,0.518531799316406,0.503844141960144,1.69325017929077,1.43966627120972,3.42829060554504,0.493118792772293,0.145030170679092,0.483346104621887,3.01961207389832,0.687133252620697,1.19396555423737,0.564311742782593,0.503283858299255
1237,0.0431359894573689,0.0931965112686157,1.55133271217346,0.480011224746704,0.551911890506744,1.74358141422272,1.41052258014679,3.37507486343384,0.470582187175751,0.139940798282623,0.463966757059097,2.96355175971985,0.698454260826111,1.17037153244019,0.629518866539001,0.473153173923492
1239,0.0136038009077311,0.126197353005409,1.56785821914673,0.470412254333496,0.608978033065796,1.7648833990097,1.35902559757233,3.3512122631073,0.475164622068405,0.128502398729324,0.465423226356506,2.92243647575378,0.701490342617035,1.14292705059052,0.72022944688797,0.444767087697983
1241,0.0359276160597801,0.146469011902809,1.53592479228973,0.486461848020554,0.646020710468292,1.76087427139282,1.27917790412903,3.33691048622131,0.509586691856384,0.156120866537094,0.467776447534561,2.90694284439087,0.700207948684692,1.13200914859772,0.770709633827209,0.443097472190857
1243,0.0871165096759796,0.16663846373558,1.50775730609894,0.530394434928894,0.637920141220093,1.75211954116821,1.20866632461548,3.28442740440369,0.520192563533783,0.158071130514145,0.473878860473633,2.87608098983765,0.687334656715393,1.12961328029633,0.754900813102722,0.470320135354996
1245,0.117065235972404,0.149964243173599,1.4851325750351,0.57168060541153,0.603982210159302,1.73985981941223,1.14742827415466,3.18539690971375,0.511207699775696,0.127910375595093,0.481301635503769,2.81890678405762,0.682168841362,1.09836173057556,0.750001609325409,0.492050796747208
1247,0.126797169446945,0.146250680088997,1.45436370372772,0.595067918300629,0.560781598091125,1.68814647197723,1.11100876331329,3.09532475471497,0.477348566055298,0.105197235941887,0.467845112085342,2.73924899101257,0.679198682308197,1.06091463565826,0.772580742835999,0.498996585607529
1249,0.141080394387245,0.154342859983444,1.4507771730423,0.602824330329895,0.555228769779205,1.63912725448608,1.0815327167511,3.0476667881012,0.45092436671257,0.103643923997879,0.445515155792236,2.69202780723572,0.663108587265015,1.02253484725952,0.80721789598465,0.480812788009644
1251,0.151553422212601,0.134465903043747,1.45343291759491,0.609466373920441,0.588212907314301,1.61725115776062,1.03276038169861,3.02345633506775,0.434188783168793,0.125097453594208,0.42395943403244,2.66269207000732,0.640398740768433,0.992921710014343,0.839144170284271,0.458608210086823
1253,0.151819199323654,0.116466529667377,1.43354380130768,0.600641846656799,0.597209751605988,1.6142646074295,0.990343272686005,2.98249340057373,0.427981555461884,0.134922802448273,0.404195457696915,2.63326621055603,0.616487503051758,0.987291574478149,0.863018989562988,0.451914638280869
1255,0.147904351353645,0.100586175918579,1.40480744838715,0.595750331878662,0.559468448162079,1.61304605007172,0.971176624298096,2.96154546737671,0.446816235780716,0.13951575756073,0.405120879411697,2.62348914146423,0.609119772911072,0.978120505809784,0.872244298458099,0.445798605680466
1257,0.151461899280548,0.0949338972568512,1.37436461448669,0.601978659629822,0.532492339611053,1.57862389087677,0.980129718780518,2.97606801986694,0.469917893409729,0.162024453282356,0.422960311174393,2.5929708480835,0.626406669616699,0.931954324245453,0.861508369445801,0.440497219562531
1259,0.154882311820984,0.0903013870120049,1.35281693935394,0.604562222957611,0.538607001304626,1.55143105983734,0.965874075889587,2.9959352016449,0.463962644338608,0.175716027617455,0.425825953483582,2.55964112281799,0.639377295970917,0.901059150695801,0.858510494232178,0.443578720092773
1261,0.145589545369148,0.0965784341096878,1.35157287120819,0.606270730495453,0.53074449300766,1.55376625061035,0.940004885196686,2.99923920631409,0.448500156402588,0.150478824973106,0.426046073436737,2.53903698921204,0.637144029140472,0.905692934989929,0.857701897621155,0.433603376150131
1263,0.159063935279846,0.12731759250164,1.3598301410675,0.601705312728882,0.514641284942627,1.58218216896057,0.918947279453278,2.9989595413208,0.448223471641541,0.132029384374619,0.425532281398773,2.50795006752014,0.608572065830231,0.931219100952148,0.853921473026276,0.411664813756943
1265,0.177602782845497,0.163030907511711,1.35913670063019,0.572343707084656,0.502816319465637,1.58640217781067,0.903311610221863,2.99214148521423,0.444947868585587,0.136922731995583,0.417586535215378,2.45881772041321,0.582602858543396,0.939780414104462,0.855201184749603,0.407014727592468
1267,0.177087679505348,0.195162296295166,1.35893714427948,0.545625269412994,0.486236065626144,1.54756343364716,0.898769080638885,2.97149467468262,0.442757040262222,0.149915769696236,0.415235966444016,2.42324781417847,0.580411016941071,0.917652666568756,0.861225605010986,0.400712877511978
1269,0.162380576133728,0.213985964655876,1.37124812602997,0.534434258937836,0.498428404331207,1.48680710792542,0.920118153095245,2.93594336509705,0.416563510894775,0.145654946565628,0.401814430952072,2.42769718170166,0.59146648645401,0.899745643138885,0.879102230072021,0.369297951459885
1271,0.152387782931328,0.207705870270729,1.37802505493164,0.523381590843201,0.529159963130951,1.43386673927307,0.929789423942566,2.87811708450317,0.392437428236008,0.132631421089172,0.389605939388275,2.43722128868103,0.597397446632385,0.888020038604736,0.891716957092285,0.354198753833771
1273,0.168943375349045,0.198762893676758,1.37184584140778,0.533527433872223,0.545731663703918,1.39282202720642,0.909819662570953,2.82635140419006,0.388466686010361,0.116031654179096,0.40517070889473,2.43566751480103,0.593826830387115,0.882511377334595,0.898552596569061,0.345011383295059
1275,0.181779623031616,0.188130885362625,1.35548508167267,0.557677686214447,0.542518496513367,1.36671793460846,0.874467730522156,2.78159403800964,0.385214626789093,0.116064347326756,0.438306093215942,2.4209041595459,0.591859459877014,0.862053632736206,0.909314811229706,0.34059351682663
1277,0.1827172935009,0.192562833428383,1.34942841529846,0.577275454998016,0.528401970863342,1.35778534412384,0.839839816093445,2.74962854385376,0.369387358427048,0.124265342950821,0.440877139568329,2.39153742790222,0.600516259670258,0.843908727169037,0.923011243343353,0.337043315172195
1279,0.180150657892227,0.214884728193283,1.35198163986206,0.580144941806793,0.512061178684235,1.38042771816254,0.830397307872772,2.713219165802,0.34645864367485,0.137849777936935,0.418152898550034,2.34266710281372,0.618449091911316,0.841421782970428,0.939816415309906,0.332776784896851
1281,0.182587966322899,0.224441453814507,1.33636116981506,0.59320479631424,0.498883247375488,1.38795375823975,0.836634516716003,2.67692995071411,0.31667086482048,0.152559548616409,0.412836045026779,2.31656265258789,0.611155867576599,0.846128165721893,0.963697850704193,0.336593598127365
1283,0.193384528160095,0.213525786995888,1.33623397350311,0.613362729549408,0.480133920907974,1.3889594078064,0.834843993186951,2.65167498588562,0.297201842069626,0.165448039770126,0.409199923276901,2.32432532310486,0.585458695888519,0.855084300041199,0.972828209400177,0.330632537603378
1285,0.206976145505905,0.204691797494888,1.35830008983612,0.630179166793823,0.458152770996094,1.39788138866425,0.807179272174835,2.63196539878845,0.287911862134933,0.169311374425888,0.414058923721313,2.33635401725769,0.587205111980438,0.847113966941833,0.979032933712006,0.321277290582657
1287,0.201311632990837,0.203800171613693,1.37314164638519,0.647497236728668,0.453672558069229,1.39496529102325,0.782384693622589,2.63344049453735,0.291592001914978,0.159319639205933,0.432949632406235,2.33318591117859,0.61554217338562,0.834547519683838,0.992230713367462,0.322108447551727
1289,0.187203109264374,0.20393568277359,1.36554634571075,0.667824327945709,0.460074543952942,1.37593567371368,0.785484850406647,2.66508746147156,0.307611405849457,0.14367350935936,0.447149127721786,2.34195733070374,0.641473412513733,0.83390748500824,1.00347280502319,0.325709342956543
1291,0.168510541319847,0.205372527241707,1.33393466472626,0.6759392619133,0.466740995645523,1.36413276195526,0.790195941925049,2.67770886421204,0.308440029621124,0.135224685072899,0.458146452903748,2.34609508514404,0.624794006347656,0.838197529315948,0.983923971652985,0.331477761268616
1293,0.152158692479134,0.199905693531036,1.29831075668335,0.667840778827667,0.48951318860054,1.36263406276703,0.784691631793976,2.67255139350891,0.289697498083115,0.131257727742195,0.459556609392166,2.35219240188599,0.585348010063171,0.838268280029297,0.965373992919922,0.327470660209656
1295,0.145929113030434,0.194242432713509,1.28688716888428,0.66161048412323,0.522262394428253,1.36140179634094,0.788909733295441,2.67065167427063,0.282775610685349,0.12591215968132,0.447824954986572,2.34386920928955,0.563064932823181,0.841477155685425,0.975831925868988,0.312564134597778
1297,0.144884839653969,0.194231033325195,1.28491616249084,0.655874609947205,0.555080115795135,1.34250640869141,0.791367888450623,2.68204832077026,0.278491884469986,0.123496793210506,0.43126967549324,2.33163905143738,0.555682599544525,0.851236820220947,0.989417493343353,0.297159314155579
1299,0.157213717699051,0.196648791432381,1.2728511095047,0.648743569850922,0.555310189723969,1.33984994888306,0.795522630214691,2.69962930679321,0.271553635597229,0.13165058195591,0.4333216547966,2.34480428695679,0.561499893665314,0.870309829711914,0.999501943588257,0.291903853416443
1301,0.175825297832489,0.200505867600441,1.28344571590424,0.64866703748703,0.542401909828186,1.35906183719635,0.808064579963684,2.69504165649414,0.255735397338867,0.143289834260941,0.442130982875824,2.36350393295288,0.569052040576935,0.889195799827576,1.00791680812836,0.292761147022247
1303,0.195236757397652,0.213695496320724,1.30499827861786,0.653385758399963,0.527362644672394,1.37662315368652,0.815410852432251,2.66158318519592,0.250513285398483,0.157031089067459,0.434921681880951,2.36584973335266,0.584336400032043,0.898770153522491,1.02421224117279,0.307899981737137
1305,0.206018954515457,0.230547189712524,1.31155109405518,0.653936862945557,0.512463092803955,1.38526451587677,0.814187109470367,2.64522171020508,0.250945925712585,0.168413043022156,0.424669981002808,2.36385464668274,0.594645857810974,0.905213177204132,1.04137182235718,0.314496576786041
1307,0.210551291704178,0.243476748466492,1.31352961063385,0.652731716632843,0.513126730918884,1.39310765266418,0.795126676559448,2.64635539054871,0.255512118339539,0.164090424776077,0.428241908550262,2.35704255104065,0.604091763496399,0.896048247814178,1.05968999862671,0.306258350610733
1309,0.204186737537384,0.247194305062294,1.31404626369476,0.640268743038177,0.517054498195648,1.40233981609344,0.780627250671387,2.64261102676392,0.257845729589462,0.151145040988922,0.442742675542831,2.35932326316833,0.624228656291962,0.87015300989151,1.07704925537109,0.299212992191315
1311,0.194031074643135,0.25381126999855,1.30440723896027,0.623473465442657,0.511715233325958,1.4159346818924,0.764828205108643,2.63255476951599,0.239467278122902,0.133682489395142,0.450255066156387,2.36792206764221,0.648296892642975,0.86100298166275,1.08317542076111,0.296239525079727
1313,0.195324525237083,0.263832926750183,1.29502058029175,0.626224219799042,0.506037712097168,1.4314888715744,0.747517168521881,2.61973834037781,0.227842435240746,0.1202442497015,0.44774517416954,2.36392021179199,0.669573724269867,0.865046977996826,1.06244850158691,0.293862819671631
1315,0.198356226086617,0.279043197631836,1.28253102302551,0.636194407939911,0.50913405418396,1.41622579097748,0.73512202501297,2.62188982963562,0.228293135762215,0.123841747641563,0.443247616291046,2.35369968414307,0.668813586235046,0.864324271678925,1.04339480400085,0.29495233297348
1317,0.202085241675377,0.289537072181702,1.27281200885773,0.651209890842438,0.505938470363617,1.37848365306854,0.737683415412903,2.6090886592865,0.218370378017426,0.133841395378113,0.438455104827881,2.35155963897705,0.651242315769196,0.858608484268188,1.04333138465881,0.29570409655571
1319,0.206473618745804,0.287371784448624,1.26948225498199,0.660345554351807,0.484635859727859,1.34792542457581,0.744469344615936,2.57945466041565,0.208835899829865,0.15040847659111,0.434071213006973,2.34834313392639,0.636424899101257,0.849702715873718,1.04169034957886,0.290877610445023
1321,0.214154750108719,0.287081092596054,1.25217700004578,0.651393890380859,0.471537709236145,1.32234036922455,0.743418574333191,2.56565999984741,0.208321154117584,0.163219258189201,0.426532477140427,2.32767987251282,0.629652321338654,0.851311147212982,1.04121708869934,0.285438627004623
1323,0.21644115447998,0.2806156873703,1.23077726364136,0.629043161869049,0.471555292606354,1.28922140598297,0.747749209403992,2.57683897018433,0.212829276919365,0.164346903562546,0.418169438838959,2.29265403747559,0.617210626602173,0.845357060432434,1.04835665225983,0.285505056381226
1325,0.215741649270058,0.273267388343811,1.20966637134552,0.627896368503571,0.485716491937637,1.24851429462433,0.755090296268463,2.58559155464172,0.220666363835335,0.157909318804741,0.410678654909134,2.26026248931885,0.598350286483765,0.827685296535492,1.03772807121277,0.285651743412018
1327,0.210355222225189,0.267152190208435,1.19889283180237,0.641290068626404,0.502909541130066,1.24612712860107,0.761246860027313,2.57161688804626,0.239122271537781,0.153765603899956,0.416284501552582,2.25276303291321,0.592053234577179,0.81155526638031,1.01984310150146,0.279432982206345
1329,0.190246790647507,0.266790270805359,1.19713175296783,0.658960461616516,0.51522308588028,1.27064049243927,0.766840755939484,2.55074524879456,0.252193838357925,0.144148319959641,0.418494999408722,2.26232504844666,0.58898538351059,0.798055589199066,1.01818251609802,0.271701514720917
1331,0.18555973470211,0.270060777664185,1.19874668121338,0.671325027942657,0.51426637172699,1.29667556285858,0.762248516082764,2.53774952888489,0.245244279503822,0.136666864156723,0.419688314199448,2.26696085929871,0.578755736351013,0.799588203430176,1.02878510951996,0.260045260190964
1333,0.191526159644127,0.266804605722427,1.19810950756073,0.664682328701019,0.497605800628662,1.30022931098938,0.742401421070099,2.525475025177,0.231323599815369,0.137041181325912,0.420447051525116,2.27710843086243,0.568660497665405,0.803613305091858,1.03657007217407,0.25196161866188
1335,0.201444208621979,0.250637829303741,1.19372308254242,0.640178501605988,0.477196544408798,1.27556908130646,0.72825425863266,2.49602127075195,0.225404858589172,0.137790590524673,0.419805198907852,2.27380681037903,0.561308920383453,0.796343326568604,1.03910613059998,0.244511872529984
1337,0.212883919477463,0.238550439476967,1.19762456417084,0.608229696750641,0.46943411231041,1.24698221683502,0.729365468025208,2.45319962501526,0.219763770699501,0.137331813573837,0.411256849765778,2.26892471313477,0.570902109146118,0.790470778942108,1.03477001190186,0.243522778153419
1339,0.21094822883606,0.244420573115349,1.19954943656921,0.594406425952911,0.476207435131073,1.22491443157196,0.726143598556519,2.42940783500671,0.20194274187088,0.132121384143829,0.408224552869797,2.27077770233154,0.585300087928772,0.787232995033264,1.02894914150238,0.245215982198715
1341,0.198985204100609,0.257041692733765,1.19190561771393,0.596317648887634,0.490708202123642,1.21018648147583,0.702322006225586,2.44405269622803,0.194364190101624,0.128419473767281,0.424194991588593,2.26911902427673,0.593980550765991,0.782697141170502,1.02196550369263,0.244615897536278
1343,0.188895657658577,0.266598522663116,1.18807101249695,0.600332498550415,0.499664634466171,1.21874344348907,0.687143743038177,2.457852602005,0.195412531495094,0.146454960107803,0.445641577243805,2.25726914405823,0.592019259929657,0.783517479896545,1.02141499519348,0.244723126292229
1345,0.186143264174461,0.270866602659225,1.18453121185303,0.60410338640213,0.497628480195999,1.24457228183746,0.678113996982574,2.44157958030701,0.192908808588982,0.168432161211967,0.445332467556,2.24078679084778,0.588916659355164,0.790670096874237,1.02980041503906,0.236122816801071
1347,0.182837963104248,0.264004349708557,1.17655038833618,0.608905673027039,0.49063515663147,1.26537489891052,0.67359858751297,2.42233848571777,0.195564746856689,0.175400108098984,0.4387346804142,2.21061420440674,0.586373388767242,0.791034281253815,1.03126764297485,0.226333037018776
1349,0.171935334801674,0.256561517715454,1.16579830646515,0.617305517196655,0.488364547491074,1.26603412628174,0.671739935874939,2.43900942802429,0.198287189006805,0.174190878868103,0.443662196397781,2.17835307121277,0.575678765773773,0.77573037147522,1.0197901725769,0.228625059127808
1351,0.159761488437653,0.250760942697525,1.16384732723236,0.624692559242249,0.481737196445465,1.25227165222168,0.667322754859924,2.46513414382935,0.1978470236063,0.173908323049545,0.447315633296967,2.17199301719666,0.563479244709015,0.759937226772308,1.00975394248962,0.250523090362549
1353,0.158345296978951,0.246766284108162,1.17612731456757,0.624684989452362,0.48175910115242,1.24255847930908,0.66793155670166,2.46907472610474,0.195834651589394,0.176916271448135,0.447191417217255,2.18221879005432,0.548662662506104,0.75134140253067,1.01802265644073,0.272157192230225
1355,0.167029574513435,0.252611815929413,1.1942640542984,0.613350868225098,0.499251484870911,1.23844611644745,0.668522417545319,2.46806454658508,0.195057258009911,0.182882964611053,0.441021054983139,2.19577050209045,0.549158871173859,0.75876921415329,1.02787923812866,0.274509370326996
1357,0.171011358499527,0.252486914396286,1.19627296924591,0.605333030223846,0.511131227016449,1.24135172367096,0.657861769199371,2.48266291618347,0.21047605574131,0.190329879522324,0.434038162231445,2.22191500663757,0.555816113948822,0.779663443565369,1.00922167301178,0.258580952882767
1359,0.171024769544601,0.246557861566544,1.19981908798218,0.601184904575348,0.514171004295349,1.24717307090759,0.639208853244781,2.51630568504333,0.231376454234123,0.188933447003365,0.419812262058258,2.27128314971924,0.550729095935822,0.799842894077301,0.991401255130768,0.242556244134903
1361,0.178490296006203,0.254281342029572,1.22004568576813,0.609322249889374,0.523179292678833,1.27270901203156,0.648121237754822,2.55846405029297,0.244237542152405,0.185296952724457,0.418343394994736,2.35415983200073,0.55675083398819,0.828208923339844,1.02172565460205,0.237128138542175
1363,0.193330407142639,0.280404061079025,1.25216102600098,0.630199730396271,0.537652373313904,1.32703411579132,0.685757756233215,2.6087634563446,0.252177953720093,0.180436581373215,0.434901058673859,2.44016408920288,0.585087656974792,0.862867534160614,1.10137689113617,0.242779612541199
1365,0.196401908993721,0.309024065732956,1.28444063663483,0.655197024345398,0.552533745765686,1.38175511360168,0.712182760238647,2.6630859375,0.255158632993698,0.169629663228989,0.456680059432983,2.49989819526672,0.612687170505524,0.878937721252441,1.17210793495178,0.248404517769814
1367,0.196647584438324,0.342674911022186,1.31768536567688,0.688388645648956,0.576162695884705,1.43684327602386,0.73282790184021,2.72433304786682,0.243869408965111,0.1649279743433,0.464427500963211,2.54024291038513,0.629592657089233,0.882459342479706,1.21000301837921,0.254666805267334
1369,0.198034688830376,0.366067737340927,1.34789288043976,0.71908837556839,0.591633975505829,1.46492636203766,0.761095821857452,2.77127456665039,0.234005808830261,0.163046851754189,0.456961810588837,2.57212090492249,0.641606509685516,0.883280277252197,1.22947978973389,0.263032883405685
1371,0.191185548901558,0.361349403858185,1.37067437171936,0.728660047054291,0.588370084762573,1.47991240024567,0.795605957508087,2.7958071231842,0.235628843307495,0.149016514420509,0.455216497182846,2.5997142791748,0.654146373271942,0.875579714775085,1.24217009544373,0.274610728025436
1373,0.18268957734108,0.360935270786285,1.39148354530334,0.737726211547852,0.577965795993805,1.51717209815979,0.817953646183014,2.83704209327698,0.241185382008553,0.13722163438797,0.472144454717636,2.63264632225037,0.671288013458252,0.874472975730896,1.26322412490845,0.279418379068375
1375,0.184541195631027,0.368680983781815,1.41803479194641,0.763405025005341,0.592857539653778,1.54141414165497,0.820540845394135,2.88873505592346,0.243830665946007,0.14701122045517,0.49648717045784,2.68048787117004,0.686018586158752,0.875910758972168,1.30170857906342,0.292602866888046
1377,0.198623970150948,0.385937333106995,1.45315825939178,0.786450803279877,0.637304961681366,1.55438029766083,0.820864260196686,2.92693400382996,0.248502671718597,0.171730816364288,0.519153594970703,2.74173188209534,0.699943125247955,0.885898411273956,1.34125185012817,0.299460113048553
1379,0.218244701623917,0.403183132410049,1.48665380477905,0.802875876426697,0.666345834732056,1.5638120174408,0.834002017974854,2.94603228569031,0.247810229659081,0.19475269317627,0.538953959941864,2.8075156211853,0.715959787368774,0.908465027809143,1.37782955169678,0.309905141592026
1381,0.23114638030529,0.417722225189209,1.51885068416595,0.811267495155334,0.669723153114319,1.57536363601685,0.85304844379425,2.96035671234131,0.254618108272552,0.202142134308815,0.567895829677582,2.86548805236816,0.725831270217896,0.943337321281433,1.40324521064758,0.329700857400894
1383,0.230480834841728,0.426976203918457,1.54126608371735,0.816765129566193,0.657156944274902,1.60292387008667,0.85645467042923,2.97438430786133,0.276404619216919,0.20764397084713,0.58936733007431,2.90664029121399,0.737094223499298,0.975742876529694,1.42163228988647,0.33837354183197
1385,0.237993106245995,0.420111954212189,1.54797887802124,0.829852938652039,0.627963304519653,1.63149404525757,0.856413602828979,2.98783850669861,0.28469642996788,0.219102442264557,0.585875868797302,2.93141508102417,0.741937279701233,1.0039085149765,1.43269884586334,0.33000847697258
1387,0.260271966457367,0.41100600361824,1.55887162685394,0.849994480609894,0.607165992259979,1.65984857082367,0.876369297504425,3.00057768821716,0.280515044927597,0.222342863678932,0.571073532104492,2.94971656799316,0.736573934555054,1.01567566394806,1.44982385635376,0.316650569438934
1389,0.275316387414932,0.403754979372025,1.56747198104858,0.852982103824615,0.608443200588226,1.67319011688232,0.895692884922028,3.01901483535767,0.272129088640213,0.207773253321648,0.567675292491913,2.95646691322327,0.738856434822083,1.01438093185425,1.46768200397491,0.308051526546478
1391,0.262041121721268,0.398231893777847,1.55735182762146,0.834294974803925,0.613332390785217,1.6762421131134,0.892249524593353,3.02418231964111,0.270972639322281,0.184124514460564,0.560902535915375,2.95046424865723,0.740793228149414,1.00598192214966,1.46437406539917,0.294461101293564
1393,0.241998672485352,0.393555074930191,1.53111803531647,0.804266452789307,0.601576209068298,1.65760850906372,0.862559974193573,3.0162250995636,0.283507943153381,0.174284055829048,0.54827219247818,2.9296441078186,0.743991911411285,1.00057733058929,1.43958485126495,0.291368871927261
1395,0.222990617156029,0.375822961330414,1.51203763484955,0.788511097431183,0.572778582572937,1.62215089797974,0.834084451198578,2.99253439903259,0.297637581825256,0.157412618398666,0.530413568019867,2.89272117614746,0.744413614273071,0.998574733734131,1.41666519641876,0.295923054218292
1397,0.21769492328167,0.369510024785995,1.4902640581131,0.779318034648895,0.560011982917786,1.6122967004776,0.828777074813843,2.96853613853455,0.291602164506912,0.150116726756096,0.522123634815216,2.82869553565979,0.738405704498291,0.98634272813797,1.40530443191528,0.29074490070343
1399,0.216919347643852,0.374366581439972,1.45429348945618,0.756738841533661,0.557827949523926,1.60907733440399,0.844252288341522,2.93526077270508,0.264976024627686,0.158381298184395,0.52551805973053,2.76819252967834,0.734603822231293,0.963902175426483,1.39970481395721,0.287063747644424
1401,0.202476009726524,0.366665482521057,1.41530752182007,0.748664736747742,0.553143084049225,1.5909218788147,0.843287825584412,2.88535952568054,0.238776549696922,0.167157083749771,0.514812707901001,2.71796798706055,0.721826732158661,0.94900119304657,1.38471436500549,0.285709738731384
1403,0.190421134233475,0.360741257667542,1.40158104896545,0.743774652481079,0.540022492408752,1.5703501701355,0.827686548233032,2.83336973190308,0.219005510210991,0.167194038629532,0.501207709312439,2.67370748519897,0.701471745967865,0.934145390987396,1.36965322494507,0.289534837007523
1405,0.195646747946739,0.351724743843079,1.40220820903778,0.732663929462433,0.53520542383194,1.57353556156158,0.829835832118988,2.79375553131104,0.208685770630836,0.154864192008972,0.495759099721909,2.64780163764954,0.686930298805237,0.919245362281799,1.36171293258667,0.296411752700806
1407,0.200181528925896,0.341433048248291,1.39735960960388,0.732240378856659,0.546006798744202,1.56790506839752,0.833184778690338,2.76331949234009,0.207276836037636,0.143956020474434,0.496294498443604,2.6361997127533,0.681535422801971,0.902981758117676,1.35634696483612,0.301895201206207
1409,0.197271078824997,0.338353782892227,1.39747619628906,0.741282880306244,0.572496652603149,1.52487802505493,0.82977157831192,2.74928426742554,0.224438831210136,0.14801998436451,0.503879904747009,2.63262820243835,0.682525813579559,0.892464160919189,1.34675014019012,0.30040043592453
1411,0.184896871447563,0.331811785697937,1.40309977531433,0.740174472332001,0.593551397323608,1.47346138954163,0.816270411014557,2.72182321548462,0.221019685268402,0.155224338173866,0.503359496593475,2.60748553276062,0.68903636932373,0.880825281143188,1.33258414268494,0.280627995729446
1413,0.161876052618027,0.319042980670929,1.39903962612152,0.727223992347717,0.596979916095734,1.44516634941101,0.796062767505646,2.68367123603821,0.190233364701271,0.150612503290176,0.485634922981262,2.55785036087036,0.692999839782715,0.855716586112976,1.29799377918243,0.254936695098877
1415,0.135669246315956,0.277211517095566,1.38704490661621,0.687778532505035,0.57965624332428,1.42852187156677,0.765072762966156,2.64810466766357,0.15607613325119,0.124570831656456,0.457271069288254,2.50611186027527,0.682208359241486,0.834707915782928,1.24335014820099,0.233215734362602
1417,0.115400329232216,0.246351271867752,1.37193465232849,0.644462406635284,0.535946071147919,1.40898025035858,0.73857319355011,2.60297608375549,0.122542202472687,0.0937144234776497,0.458315014839172,2.46789216995239,0.667372822761536,0.830743968486786,1.19879615306854,0.227598041296005
1419,0.12162284553051,0.240046322345734,1.35893249511719,0.614782631397247,0.508146405220032,1.37450015544891,0.741812884807587,2.55513763427734,0.106247320771217,0.0768629685044289,0.473224610090256,2.43181610107422,0.650107026100159,0.825063645839691,1.19183945655823,0.224992081522942
1421,0.140547290444374,0.25585925579071,1.3410472869873,0.598485112190247,0.489931792020798,1.34603297710419,0.757915318012238,2.52956509590149,0.140850633382797,0.0591417290270329,0.480479836463928,2.4076201915741,0.623944461345673,0.803015410900116,1.19488084316254,0.223274186253548
1423,0.155282646417618,0.264737814664841,1.32710719108582,0.602693915367126,0.472452163696289,1.3344703912735,0.76008927822113,2.54271125793457,0.193857550621033,0.0505530834197998,0.472426414489746,2.41494345664978,0.629828989505768,0.774502456188202,1.20100522041321,0.223872408270836
1425,0.162434011697769,0.268356919288635,1.32729160785675,0.611591994762421,0.467970937490463,1.33075678348541,0.772715151309967,2.55762100219727,0.2401954382658,0.056973148137331,0.452965646982193,2.44205570220947,0.647701263427734,0.743581116199493,1.20536947250366,0.21325957775116
1427,0.156723156571388,0.289551913738251,1.33594727516174,0.611579835414886,0.466380387544632,1.31780505180359,0.813080370426178,2.55995178222656,0.265352427959442,0.073876865208149,0.431263446807861,2.4540913105011,0.660890102386475,0.732297956943512,1.19675731658936,0.205935329198837
1429,0.146507665514946,0.31736221909523,1.3614444732666,0.633808851242065,0.474370360374451,1.32105433940887,0.86023998260498,2.56660771369934,0.278390973806381,0.0961243584752083,0.41834345459938,2.46161603927612,0.674601137638092,0.754990875720978,1.18414044380188,0.210465505719185
1431,0.129096388816833,0.349611878395081,1.41032016277313,0.655673027038574,0.479785621166229,1.35108292102814,0.861707508563995,2.59093165397644,0.294927388429642,0.0996352210640907,0.415537863969803,2.48817324638367,0.658257722854614,0.793049871921539,1.2022899389267,0.207197844982147
1433,0.110324881970882,0.346811801195145,1.45934641361237,0.645590364933014,0.471115350723267,1.3761522769928,0.842786312103271,2.62343549728394,0.311686247587204,0.0902431607246399,0.428940504789352,2.51693153381348,0.638666272163391,0.800221681594849,1.22628593444824,0.188690781593323
1435,0.116138741374016,0.332661032676697,1.51297497749329,0.642191052436829,0.481512933969498,1.422483086586,0.853583335876465,2.66058015823364,0.325395703315735,0.101833075284958,0.453021645545959,2.55476593971252,0.666571199893951,0.802704095840454,1.27443516254425,0.170391976833344
1437,0.154015347361565,0.324002832174301,1.54855835437775,0.666845083236694,0.508886635303497,1.46665167808533,0.883559703826904,2.72364497184753,0.336010217666626,0.108829110860825,0.468923330307007,2.6315438747406,0.706602394580841,0.834053575992584,1.32236790657043,0.166185155510902
1439,0.16984760761261,0.328365296125412,1.58083415031433,0.712733566761017,0.524845361709595,1.49737024307251,0.907120048999786,2.80452036857605,0.339658409357071,0.109736487269402,0.483317375183105,2.73084831237793,0.755789756774902,0.865630686283112,1.35079705715179,0.179617926478386
