,"O-PTIR 2/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 12/O-PTIR","O-PTIR 13/O-PTIR"
1055,0.373721748590469,0.179225862026215,0.456297785043716,0.772441804409027,0.481964290142059,0.621823847293854,0.374378800392151,0.187357023358345,1.03527569770813
1057,0.387828499078751,0.18833065032959,0.475442796945572,0.782568097114563,0.472164452075958,0.636397838592529,0.407301485538483,0.196271866559982,1.07056510448456
1059,0.400477647781372,0.196945801377296,0.50241607427597,0.800763010978699,0.463491439819336,0.654236853122711,0.426929354667664,0.194172829389572,1.10161423683167
1061,0.41217640042305,0.206266686320305,0.534861326217651,0.829357802867889,0.460667043924332,0.671188652515411,0.438486635684967,0.184010967612267,1.12929999828339
1063,0.411008447408676,0.212549477815628,0.552797734737396,0.861729204654694,0.466372102499008,0.699162840843201,0.452191084623337,0.181115448474884,1.15966498851776
1065,0.405375003814697,0.224211260676384,0.56068754196167,0.882871448993683,0.478543668985367,0.727960109710693,0.477714687585831,0.189217060804367,1.19202768802643
1067,0.407658010721207,0.240839883685112,0.559066772460938,0.904376327991486,0.492636740207672,0.74932873249054,0.507868349552155,0.205169588327408,1.21579253673553
1069,0.421810120344162,0.249986723065376,0.550410449504852,0.92378032207489,0.501252114772797,0.76642918586731,0.528008222579956,0.232228204607964,1.2546112537384
1071,0.43935152888298,0.252282500267029,0.560274839401245,0.946307957172394,0.506572723388672,0.785469889640808,0.548503041267395,0.255508363246918,1.30938684940338
1073,0.463403135538101,0.262754142284393,0.586828708648682,0.98436975479126,0.508843302726746,0.805896639823914,0.577629804611206,0.275498479604721,1.37845492362976
1075,0.497073650360107,0.28048500418663,0.62297511100769,1.02459645271301,0.519507706165314,0.841043055057526,0.618454337120056,0.292967349290848,1.45503187179565
1077,0.526938199996948,0.29638609290123,0.661785840988159,1.07174980640411,0.537408471107483,0.878198564052582,0.669955134391785,0.312572121620178,1.54411506652832
1079,0.556194961071014,0.313849776983261,0.704164028167725,1.13310706615448,0.563672721385956,0.916465103626251,0.728944718837738,0.336765557527542,1.6493821144104
1081,0.597515523433685,0.335802316665649,0.756798386573792,1.19344258308411,0.602280497550964,0.965657830238342,0.782093286514282,0.371935874223709,1.77145445346832
1083,0.66244912147522,0.368718296289444,0.81680166721344,1.2562507390976,0.634431540966034,1.03550338745117,0.839952170848846,0.419865816831589,1.92636489868164
1085,0.730200707912445,0.415410071611404,0.889420509338379,1.33864867687225,0.672794222831726,1.12557721138,0.917445659637451,0.481607675552368,2.11378502845764
1087,0.784988105297089,0.463393837213516,0.967958271503448,1.4252415895462,0.728717803955078,1.21239197254181,1.00100314617157,0.56067430973053,2.32582664489746
1089,0.827870786190033,0.504169642925262,1.04340660572052,1.50884938240051,0.791245222091675,1.28718221187592,1.06637060642242,0.64539247751236,2.53635358810425
1091,0.868367850780487,0.533250212669373,1.11221492290497,1.579998254776,0.845996022224426,1.34679353237152,1.10688138008118,0.710360109806061,2.70963406562805
1093,0.901219427585602,0.565131902694702,1.18019711971283,1.62992787361145,0.894401788711548,1.3931599855423,1.13015520572662,0.752195060253143,2.83385848999023
1095,0.910393953323364,0.601411998271942,1.23453950881958,1.66760969161987,0.951883494853973,1.41631233692169,1.14340054988861,0.79004442691803,2.92418193817139
1097,0.894762396812439,0.627175867557526,1.26432049274445,1.68118989467621,0.994986891746521,1.43208909034729,1.14422070980072,0.826055645942688,2.98107838630676
1099,0.872602701187134,0.6348837018013,1.26576173305511,1.67717945575714,1.00455856323242,1.44353401660919,1.13002002239227,0.854205429553986,2.98213887214661
1101,0.841537952423096,0.623133599758148,1.23981034755707,1.64850950241089,0.978779792785645,1.42302167415619,1.098353266716,0.859127700328827,2.92031455039978
1103,0.79675155878067,0.595815300941467,1.18174624443054,1.58913934230804,0.925660967826843,1.35118722915649,1.04841697216034,0.823789417743683,2.78845715522766
1105,0.73483794927597,0.548078775405884,1.09678971767426,1.49639463424683,0.846724092960358,1.24043524265289,0.995163798332214,0.766198456287384,2.58896660804749
1107,0.664311230182648,0.486126065254211,0.993487536907196,1.37737989425659,0.737298905849457,1.12792229652405,0.936393022537231,0.695884227752686,2.35238456726074
1109,0.607323229312897,0.430169105529785,0.899076759815216,1.26783227920532,0.630632758140564,1.02855312824249,0.861711084842682,0.617634236812592,2.11072826385498
1111,0.558655321598053,0.388736873865128,0.812731266021729,1.17196810245514,0.54494035243988,0.935060799121857,0.779397487640381,0.551598608493805,1.88621938228607
1113,0.518825709819794,0.353814989328384,0.729433953762054,1.0705943107605,0.479371100664139,0.85263603925705,0.698058485984802,0.494477361440659,1.67886996269226
1115,0.487403959035873,0.320932805538177,0.652864158153534,0.972408890724182,0.429788261651993,0.780693054199219,0.630345463752747,0.441321015357971,1.4953441619873
1117,0.456070691347122,0.286682933568954,0.583280622959137,0.895758748054504,0.383713990449905,0.721996068954468,0.570361256599426,0.393460273742676,1.32830727100372
1119,0.41422313451767,0.25115430355072,0.513845920562744,0.834416627883911,0.340012103319168,0.653490245342255,0.510183095932007,0.345391452312469,1.1761519908905
1121,0.367526978254318,0.216820225119591,0.444395631551743,0.764612793922424,0.302818566560745,0.577975392341614,0.447553843259811,0.299900263547897,1.03429937362671
1123,0.319544076919556,0.183752119541168,0.369793295860291,0.678948760032654,0.263166666030884,0.506382882595062,0.384209305047989,0.257848054170609,0.905049204826355
1125,0.279195696115494,0.156042084097862,0.307598292827606,0.587723970413208,0.220148280262947,0.439675956964493,0.322045177221298,0.220672383904457,0.778954148292542
1127,0.246729403734207,0.125643983483315,0.261370420455933,0.50992226600647,0.177358373999596,0.379156887531281,0.267449408769608,0.191494286060333,0.67189747095108
1129,0.212227001786232,0.0873043537139893,0.221767261624336,0.444780647754669,0.14232312142849,0.321485191583633,0.228898197412491,0.170456483960152,0.580432534217834
1131,0.174854978919029,0.0586728006601334,0.184207603335381,0.382898509502411,0.118038468062878,0.265358984470367,0.193521231412888,0.151516541838646,0.485968768596649
1133,0.147148475050926,0.0404064618051052,0.151485800743103,0.310606420040131,0.102012388408184,0.214228600263596,0.157338425517082,0.136849090456963,0.401820003986359
1135,0.13217531144619,0.0263119228184223,0.121787950396538,0.248091161251068,0.0994758754968643,0.173353806138039,0.114682473242283,0.124848589301109,0.328177809715271
1137,0.116887927055359,0.0211477894335985,0.0910859107971191,0.216637283563614,0.0976195707917213,0.141555443406105,0.0761473253369331,0.112933121621609,0.278285920619965
1139,0.0974546298384666,0.0206470936536789,0.0719433054327965,0.199068740010262,0.09949891269207,0.119617216289043,0.057949248701334,0.112715214490891,0.250485926866531
1141,0.080559991300106,0.022287679836154,0.0638013184070587,0.178835988044739,0.099384143948555,0.107836529612541,0.0540674589574337,0.107306748628616,0.221025303006172
1143,0.0671337768435478,0.0221778899431229,0.0674734339118004,0.155075371265411,0.0933478400111198,0.110149204730988,0.0462345741689205,0.100932568311691,0.2011848539114
1145,0.0565653331577778,0.0197467003017664,0.0668497756123543,0.145453721284866,0.0918403565883636,0.116816990077496,0.0397236086428165,0.0911658182740211,0.183503106236458
1147,0.0520185902714729,0.0171601437032223,0.0614093504846096,0.147389337420464,0.0826661735773087,0.121345713734627,0.0371000394225121,0.0795956924557686,0.163309708237648
1149,0.0511853955686092,0.0158511754125357,0.0495886281132698,0.149513125419617,0.0712117552757263,0.121998697519302,0.0444713532924652,0.0727827772498131,0.154285162687302
1151,0.0610906481742859,0.0127026177942753,0.028350081294775,0.152424514293671,0.0616861991584301,0.120635718107224,0.0458286851644516,0.074892595410347,0.151601627469063
1153,0.0700702369213104,0.0197642855346203,0.0189389567822218,0.151186794042587,0.0562095940113068,0.114234484732151,0.0426667220890522,0.0813025087118149,0.151926904916763
1155,0.0673212260007858,0.0281154867261648,0.0231417659670115,0.157592847943306,0.0487988330423832,0.118614360690117,0.0502568259835243,0.0904331505298615,0.160197451710701
1157,0.0678249970078468,0.031350314617157,0.0364101827144623,0.160478800535202,0.0492026843130589,0.142462745308876,0.0678530484437943,0.102331846952438,0.181713610887527
1159,0.0798118487000465,0.0319281108677387,0.0520776696503162,0.171211406588554,0.0668947175145149,0.174796789884567,0.0757637172937393,0.124976642429829,0.215892523527145
1161,0.10892342031002,0.0368224009871483,0.0702296644449234,0.205632716417313,0.0862801745533943,0.209323987364769,0.0812135636806488,0.152940109372139,0.264391034841537
1163,0.145923599600792,0.0509833581745625,0.0798492580652237,0.260715663433075,0.106596618890762,0.252774268388748,0.102426320314407,0.199266329407692,0.33207231760025
1165,0.170275092124939,0.064753845334053,0.0883225575089455,0.316097140312195,0.12275043874979,0.302063643932343,0.136509284377098,0.248765990138054,0.39854696393013
1167,0.178434982895851,0.0728737488389015,0.112380862236023,0.366275727748871,0.134103804826736,0.354156345129013,0.159454956650734,0.284147500991821,0.457844346761703
1169,0.183859527111053,0.0818613171577454,0.13232846558094,0.40273728966713,0.136712774634361,0.390671342611313,0.183557525277138,0.298694938421249,0.52153617143631
1171,0.188862636685371,0.095382533967495,0.142845675349236,0.420371443033218,0.13683357834816,0.415642619132996,0.212911605834961,0.297845810651779,0.574867308139801
1173,0.19067870080471,0.106763899326324,0.149219825863838,0.425472617149353,0.145124420523643,0.434539884328842,0.233099818229675,0.30085825920105,0.61021226644516
1175,0.193666145205498,0.114143550395966,0.154205858707428,0.441958099603653,0.155476272106171,0.455729424953461,0.245170831680298,0.306811511516571,0.633445501327515
1177,0.217230334877968,0.118883170187473,0.167168438434601,0.467969387769699,0.169770643115044,0.476452857255936,0.261232823133469,0.328388869762421,0.654563009738922
1179,0.250798791646957,0.129328891634941,0.177190452814102,0.474769353866577,0.191160589456558,0.490622699260712,0.274602234363556,0.362825512886047,0.697823107242584
1181,0.27644082903862,0.152162224054337,0.203308165073395,0.493755787611008,0.207483008503914,0.520524322986603,0.287299364805222,0.393945127725601,0.772449672222137
1183,0.296574741601944,0.177439481019974,0.256376653909683,0.547293722629547,0.223654791712761,0.576708376407623,0.316847652196884,0.429361402988434,0.84871780872345
1185,0.332421213388443,0.19416531920433,0.302578300237656,0.625070154666901,0.252004951238632,0.655667364597321,0.346380978822708,0.470731943845749,0.935029149055481
1187,0.382884711027145,0.195028945803642,0.341625481843948,0.706597805023193,0.277315139770508,0.748800754547119,0.38020321726799,0.530022978782654,1.03682887554169
