,O-PTIR 1/O-PTIR,O-PTIR 2/O-PTIR,O-PTIR 3/O-PTIR,O-PTIR 4/O-PTIR,O-PTIR 5/O-PTIR,O-PTIR 6/O-PTIR,O-PTIR 7/O-PTIR,O-PTIR 8/O-PTIR,O-PTIR 9/O-PTIR,O-PTIR 10/O-PTIR,O-PTIR 11/O-PTIR,O-PTIR 12/O-PTIR,O-PTIR 13/O-PTIR,O-PTIR 14/O-PTIR,O-PTIR 15/O-PTIR,O-PTIR 16/O-PTIR,O-PTIR 17/O-PTIR,O-PTIR 18/O-PTIR,O-PTIR 19/O-PTIR,O-PTIR 20/O-PTIR,,,
2831,0.642095149,0.257891506,0.035259396,0.064063512,0.023515183,-0.005374849,0.057204284,-0.055514887,0.000940879,-0.006257437,0.038349401,-0.045972034,0.037194975,0.021891022,0.050760884,-0.026453659,0.051637068,-0.0017034,-0.057898469,0.085474767,,,
2833,0.707998753,0.34469375,0.051210776,0.042108007,0.019509101,-0.032548908,0.067189351,-0.077490374,0.011767382,-0.011528638,0.043084249,-0.029491587,0.049566749,0.034812041,0.068826817,-0.003506011,0.045777589,0.004743082,-0.058520082,0.083160959,,,
2835,0.770855546,0.428209931,0.075629994,0.031948019,0.025253054,-0.02909627,0.078199789,-0.099728972,0.030119581,-0.017801333,0.035516039,-0.028739922,0.058310561,0.030388195,0.086650647,0.03261698,0.034511209,0.004142264,-0.042464625,0.080140866,,,
2837,0.816558123,0.48687008,0.084934734,0.049037926,0.031383075,-0.008680708,0.108625606,-0.10994602,0.026467569,-0.020729529,0.012120295,-0.017945364,0.060874239,0.015673766,0.079330124,0.049085926,0.02587248,0.007552511,-0.039648589,0.070114106,,,
2839,0.853754997,0.540364981,0.075458869,0.058849823,0.025388353,0.008465539,0.123054586,-0.098523267,0.029795429,-0.014469895,0.001878405,-0.010422288,0.048929609,-0.006998624,0.068557411,0.047687583,0.023059094,0.029648738,-0.070556596,0.059206244,,,
2841,0.912141979,0.589312136,0.050504521,0.050291184,0.010627956,-0.003049323,0.098576613,-0.082512774,0.041165866,-0.013199253,-0.002843061,-0.026576634,0.041553643,-0.024234872,0.070663534,0.049196359,0.010623751,0.035729978,-0.083567962,0.042361248,,,
2843,0.950175405,0.61996007,0.025181198,0.035033643,-0.002882025,-0.013536834,0.06176208,-0.081116833,0.035203628,-0.010552032,-0.011675361,-0.043956541,0.038597252,-0.030015728,0.086522907,0.028350743,0.024576997,0.033932559,-0.081892535,0.01671651,,,
2845,0.947245419,0.635377467,0.031929173,0.037660841,-0.017751539,-0.000324816,0.026676919,-0.07844609,0.043093551,-0.021588059,-0.023145715,-0.014228649,0.050837368,-0.032654535,0.0938337,0.031131705,0.045454144,0.042312302,-0.077754505,0.002225988,,,
2847,0.947686791,0.62628746,0.052095983,0.035047337,-0.032958515,0.009907771,0.003168163,-0.078079827,0.076065198,-0.032362454,-0.039983653,0.006694624,0.064592794,-0.044577226,0.100757182,0.053559359,0.051262017,0.065789059,-0.09279047,-0.001044466,,,
2849,0.971408665,0.590297103,0.053804491,0.030061629,-0.036542993,0.029413229,-0.004952629,-0.057307322,0.085053988,-0.066423684,-0.042963017,-0.008255338,0.057275806,-0.047334116,0.107731931,0.059106126,0.054396823,0.065567397,-0.108807825,0.009809286,,,
2851,0.998144984,0.542408884,0.053607445,0.042476881,-0.019105081,0.041851804,0.000758082,-0.02929103,0.065544963,-0.081235617,-0.030165918,-0.027545704,0.032832921,-0.031597078,0.095705345,0.034759894,0.061735183,0.052456271,-0.10796047,0.011746709,,,
2853,0.986533999,0.517486453,0.05698197,0.034578107,-0.004791538,0.032057978,0.01270145,-0.03123715,0.024747195,-0.095543236,-0.041219451,-0.017593846,-0.007068279,-0.010586488,0.070894234,-0.004121551,0.064356193,0.05073382,-0.089797422,0.009831694,,,
2855,0.935465574,0.504043758,0.052620247,0.003813377,0.01664779,0.011207036,0.005760741,-0.034512181,-0.003947687,-0.073149674,-0.031952485,0.006791881,-0.026434842,0.006499222,0.056137417,-0.022002472,0.054729916,0.053957954,-0.074480705,-0.007366155,,,
2857,0.901488364,0.481025606,0.01965823,-0.046218816,0.049394015,-0.004838382,0.010005573,-0.038957212,-0.039340187,-0.018265322,-0.033788003,0.017773814,-0.01410044,0.025479721,0.028580222,-0.009538839,0.043120358,0.036493383,-0.064728253,-0.028927848,,,
2859,0.886282325,0.44366762,-0.006500758,-0.081987016,0.051999096,-0.018903226,0.014073556,-0.020834208,-0.0784529,0.010563453,-0.053128552,0.008286755,0.022803098,0.021352284,0.003358628,0.00696752,0.047496073,0.018268686,-0.037079029,-0.021139927,,,
2861,0.85562557,0.421852469,0.01010005,-0.076840304,0.027460581,-0.047106065,0.016584693,0.020267302,-0.081727266,0.039285306,-0.06866511,-0.009553784,0.033024739,0.013388767,0.010824603,0.017112745,0.038804702,-0.001327621,-0.007439426,-0.009719299,,,
2863,0.848623872,0.4278,0.037319727,-0.06509465,0.005266277,-0.06381882,0.015868902,0.032160107,-0.054959223,0.035949152,-0.074348055,-0.020794576,0.015775027,0.02836729,0.039435375,0.021682106,0.007463597,0.002956138,-0.001004037,0.014727673,,,
2865,0.88358283,0.434299767,0.06222146,-0.051993914,-0.018384725,-0.047537021,0.023135746,0.026803957,-0.006598996,0.016009225,-0.072697841,-0.049849126,0.010191036,0.007625229,0.058830161,0.042625405,0.000601855,0.026888257,-0.013767285,0.042298175,,,
2867,0.899757981,0.438806325,0.098043539,0.001146041,-0.023399603,-0.0190286,0.035799243,0.018481351,0.051743142,0.006882869,-0.039415028,-0.048273142,-0.012090127,-0.027544785,0.070905186,0.045511428,0.013260551,0.054219771,-0.032075536,0.05115116,,,
2869,0.886100888,0.452974677,0.127573639,0.028746488,-0.016467465,-0.003944474,0.046700865,-0.002979282,0.085982278,-0.00740582,0.005489147,-0.01757979,-0.049656563,-0.069594383,0.081540823,0.033311978,0.030986169,0.062739432,-0.042741887,0.037878986,,,
2871,0.886890113,0.469498843,0.134504333,0.003324065,-0.000309416,0.012220841,0.052469991,-0.012129434,0.078827322,-0.032267977,0.007037792,-0.035743006,-0.07333865,-0.104265742,0.095646486,0.036496934,0.050896354,0.071450979,-0.050469697,0.010240778,,,
2873,0.888803542,0.476900131,0.141558126,-0.020286715,0.006680105,-0.005198913,0.048439063,-0.020465132,0.066868827,-0.052873991,-0.006912689,-0.062567465,-0.081793778,-0.095139213,0.129335463,0.038340285,0.055134464,0.076276287,-0.02587707,0.005192766,,,
2875,0.916635036,0.489631563,0.134177506,0.006937339,0.016975284,-0.032281693,0.016692074,-0.036139749,0.048525568,-0.039234191,-0.006553812,-0.051350158,-0.110691063,-0.072340816,0.135727584,0.036808733,0.033455905,0.059066206,0.005435572,0.007354303,,,
2877,1.00032866,0.518460095,0.112027876,0.023231113,0.016414711,-0.042160816,-0.020599628,-0.056343965,0.030920057,-0.019122193,-0.013915407,-0.033568677,-0.088175222,-0.079778388,0.111097403,0.044772867,0.015625168,0.031155162,0.018360302,-0.018855324,,,
2879,1.102644801,0.583735764,0.066365302,0.007959242,0.01595985,-0.027160363,-0.031576723,-0.066313207,0.050261743,-0.014998397,-0.026945999,-0.033662695,-0.019907651,-0.089883938,0.081391081,0.043566782,0.019677313,0.009994319,0.009778403,-0.02954106,,,
2881,1.204611897,0.660850227,0.05265402,-0.013104196,0.021610869,0.000942034,-0.021838652,-0.067981444,0.057954166,-0.029148975,-0.002695762,-0.022408782,0.039797146,-0.095695317,0.084665641,0.053365387,0.049970869,0.028147029,-0.031012692,-0.028339773,,,
2883,1.286504269,0.71118325,0.0683107,-0.019503621,0.009605464,0.031827934,-0.035230629,-0.057909541,0.041731998,-0.036446452,-0.000239042,0.004190905,0.058489021,-0.084377199,0.120697491,0.075938165,0.100669548,0.060296394,-0.064365521,-0.014971391,,,
2885,1.33707726,0.730340958,0.077303544,-0.017899131,-0.007277131,0.03570956,-0.047646564,-0.041098047,0.021252461,-0.016216028,-0.01216876,0.006898922,0.039578784,-0.066873133,0.180892348,0.111551262,0.15094766,0.059436027,-0.05865274,0.011969619,,,
2887,1.334613085,0.760620296,0.074448593,-0.026769688,-0.006839785,0.027849047,-0.035606168,-0.006725727,0.00771078,-0.028806467,-0.02583237,0.024450276,0.021573888,-0.044363003,0.212758362,0.123127781,0.183016121,0.036008801,-0.040537737,0.016239204,,,
2889,1.313447118,0.823729634,0.05400683,-0.032099985,0.011369735,0.027923308,-0.040275957,0.025375176,0.00229771,-0.048526075,-0.031510089,0.055719748,0.029344574,-0.013206911,0.208428234,0.115088411,0.204904661,0.036929157,-0.022280067,-0.001731974,,,
2891,1.318522453,0.893426359,0.035081979,-0.04181556,0.036742479,0.035727318,-0.04857979,0.039797325,0.018359447,-0.057515129,-0.011435067,0.050956417,0.061668545,0.001234484,0.190980166,0.122391552,0.201865375,0.047060933,-0.024949914,-0.011147741,,,
2893,1.343850374,0.936052382,0.062074009,-0.039833497,0.042705942,0.028039794,-0.014672177,0.033939436,0.060275696,-0.052388765,0.004181279,0.038985562,0.07664369,-0.020186756,0.190345466,0.129009083,0.18484354,0.052244112,-0.031466588,-0.011189889,,,
2895,1.369968653,0.975077927,0.100006878,-0.04491213,0.023284122,0.004981014,0.033197083,0.038018014,0.08365047,-0.018205725,0.001321218,0.018653147,0.061627869,-0.033047836,0.188677549,0.149921596,0.134480074,0.045656037,-0.02918461,0.020463184,,,
2897,1.447760582,1.029006124,0.107981622,-0.077465229,0.004524463,-0.006218462,0.049953673,0.063314281,0.07846994,0.006642163,-0.005000381,-0.035527356,0.006347106,-0.051964294,0.226119876,0.141494781,0.077946424,0.010807758,-0.034470238,0.049655583,,,
2899,1.618687272,1.0922966,0.095362045,-0.082566604,-0.002432023,-0.02323072,0.056175109,0.060829394,0.065901577,0.026714463,-0.000356263,-0.045577578,-0.051547565,-0.052490883,0.263436675,0.085426725,0.060205754,-0.021652957,-0.062051788,0.064744398,,,
2901,1.852817774,1.132438302,0.069549344,-0.069970891,-0.014830969,-0.012253095,0.036693115,0.0194644,0.075094797,0.017586619,-0.02849862,-0.009658739,-0.083400317,-0.056489706,0.288422257,0.066329509,0.063887037,-0.021036519,-0.057842504,0.034839164,,,
2903,2.072639942,1.192793608,0.062352099,-0.059766717,-0.037523702,-0.004872254,-0.007019977,-0.016791102,0.103509367,-0.005194457,-0.068665549,0.019528233,-0.083265178,-0.061887316,0.296527922,0.077964731,0.068803199,0.012517495,-0.000209276,-0.009757809,,,
2905,2.222257614,1.255056858,0.075769536,-0.065901957,-0.025814056,-0.016035965,-0.036470678,-0.046112567,0.122257724,-0.032246545,-0.081311375,0.052725475,-0.09446612,-0.065478846,0.300078064,0.082808346,0.103763245,0.029416356,0.065111645,-0.028666276,,,
2907,2.293669462,1.302196145,0.124202438,-0.071994103,-0.001301076,-0.019362858,-0.061726823,-0.082287237,0.078533918,-0.031313468,-0.084641464,0.081210025,-0.088829331,-0.065668821,0.277760684,0.097559907,0.158643842,0.028759666,0.092327751,-0.050154731,,,
2909,2.334301472,1.347379088,0.160806149,-0.080178708,-0.001617797,0.011059654,-0.089957468,-0.071226664,0.048998445,0.004762765,-0.093131855,0.046448231,-0.044808175,-0.075186424,0.257874876,0.150010332,0.228481218,0.047222197,0.075291283,-0.036782011,,,
2911,2.386067152,1.437970161,0.160038546,-0.086540423,0.020572077,0.048173174,-0.112306178,-0.040063709,0.071806505,0.040586993,-0.049228746,0.009714531,-0.025447214,-0.061482161,0.284169406,0.253829807,0.295460641,0.083580367,0.072069235,0.002873258,,,
2913,2.44457531,1.556375384,0.14198871,-0.071223274,0.071089126,0.025492536,-0.13082169,-0.02501169,0.134362459,0.046328984,0.011535474,0.005444626,-0.070628293,-0.011843535,0.334202975,0.33512187,0.332644135,0.133159935,0.084156483,0.039806731,,,
2915,2.519873619,1.684003592,0.105073281,-0.046203181,0.089091346,-0.026819114,-0.133688405,-0.039658092,0.201414928,0.017314635,0.040596612,-0.004846228,-0.123667896,0.007596755,0.420514584,0.357537359,0.313717544,0.159660041,0.05652383,0.062462781,,,
2917,2.687195301,1.792791605,0.085754983,-0.031799626,0.042718209,-0.070359893,-0.127659515,-0.013345068,0.227959678,-0.014583689,0.084724791,0.008626635,-0.110206261,-0.048430003,0.494703203,0.345586866,0.247540042,0.141800255,-0.009941135,0.084752344,,,
2919,2.882562876,1.897284389,0.108619221,-0.040196195,-0.00026468,-0.105194882,-0.125472635,0.020176427,0.227449641,-0.024907276,0.144710347,0.040647894,-0.115736641,-0.087555185,0.553411305,0.321502626,0.192728281,0.095938638,-0.039958954,0.093326293,,,
2921,3.035683632,2.035969257,0.103662059,-0.058728904,0.02007165,-0.090301722,-0.101858698,-0.013851749,0.232163236,-0.014687479,0.122299567,0.092000276,-0.129389182,-0.088151619,0.552671015,0.312578887,0.22668238,0.071811907,-0.029947659,0.113668501,,,
2923,3.114613056,2.170947075,0.083397992,-0.011465015,0.052680057,-0.039449073,-0.052662686,-0.074696444,0.171470717,0.00865686,0.085846543,0.110322326,-0.125917256,-0.119936168,0.531633914,0.342134148,0.304379553,0.057344336,-0.015816748,0.163087025,,,
2925,3.180557966,2.260989666,0.109513402,0.042214449,0.057295617,0.006726474,0.022023603,-0.118216664,0.074542008,0.063706636,0.089615792,0.054293584,-0.098796584,-0.127550974,0.509794533,0.401990682,0.35533455,0.038491458,-0.046045478,0.175944299,,,
2927,3.364934921,2.376324415,0.161381796,0.094987929,0.041280687,0.022562495,0.041231483,-0.102468841,0.065724574,0.109284431,0.070310205,-0.002577438,-0.086544372,-0.094732232,0.497314304,0.447357714,0.385725349,0.036656305,-0.057864502,0.125429139,,,
2929,3.550479412,2.524664164,0.207926884,0.107931733,0.009316875,0.02641228,0.019981677,-0.062468518,0.064276442,0.103364438,0.036217559,-0.00794385,-0.104712009,-0.0656057,0.507342756,0.431884438,0.435698718,0.048422426,-0.035486445,0.071404457,,,
2931,3.699085951,2.635091066,0.19063668,0.109882817,0.011281344,0.025145764,0.004059872,-0.027277553,0.056148004,0.09163098,0.026794372,-0.015431538,-0.154652134,-0.062298216,0.504825711,0.358872384,0.487048566,0.030762423,-0.002291524,0.040340837,,,
2933,3.846028566,2.701227188,0.168120384,0.131212711,0.003650398,0.021610608,-0.026194829,0.03231705,0.067064069,0.087878995,0.046413664,-0.058528118,-0.185872659,-0.048443839,0.530252516,0.274854451,0.483983904,0.027146347,-0.002467314,0.049941335,,,
2935,3.963760853,2.751438379,0.20601362,0.155048758,-0.01481378,0.034043062,-0.006127269,0.0534008,0.095668085,0.09160541,0.063975602,-0.144402161,-0.180967063,-0.0278669,0.616402268,0.219421163,0.429754972,0.087490171,-0.015269007,0.120115571,,,
2937,4.038695812,2.841164112,0.261533141,0.122209229,-0.057072043,0.017549925,0.077205181,0.041434504,0.078855976,0.026138356,0.020074505,-0.182430819,-0.142173216,-0.032838978,0.69477576,0.167027697,0.34771058,0.121347457,-0.032741804,0.191481277,,,
2939,4.106190205,2.980062485,0.292470962,0.058740813,-0.137265608,-0.001402754,0.102991723,-0.004661766,0.044627655,-0.03932678,-0.020232212,-0.075141042,-0.1141093,-0.066487454,0.779928863,0.099895991,0.262092888,0.128664181,-0.023085043,0.170732081,,,
2941,4.280200005,3.120771408,0.316157371,0.053637322,-0.217891797,-0.018800121,0.041960306,-0.022847489,0.074413612,-0.033157457,-0.059449438,0.044660546,-0.101223163,-0.036730684,0.860520422,0.14222607,0.262252718,0.141165867,-0.038808826,0.08914528,,,
2943,4.616275311,3.28452158,0.340480775,0.041524157,-0.226829037,-0.025251737,-0.04315516,0.039891936,0.181543693,-0.033867721,-0.088071659,0.115961254,-0.142137721,-0.026341151,0.952620208,0.300933957,0.376394928,0.113844626,-0.048322104,0.08265084,,,
2945,5.170472145,3.534706354,0.338413775,-0.035205711,-0.187208444,-0.047772113,-0.043735858,0.082149372,0.277491778,-0.069507189,-0.065513037,0.145175561,-0.216481134,-0.082535386,1.062910199,0.48856318,0.491298109,0.064986937,0.005363274,0.163710535,,,
2947,5.759277344,3.807318449,0.286789179,-0.112926818,-0.16184479,-0.097644664,-0.03229861,0.036607191,0.305486768,-0.081795335,-0.015880475,0.059348203,-0.191394299,-0.165521309,1.125328898,0.62596494,0.588045776,-0.027601067,-0.006136198,0.227480575,,,
2949,6.122573376,3.953768492,0.252309084,-0.085052654,-0.177416131,-0.13561222,-0.076670937,-0.078633256,0.29342106,-0.004662652,0.053010609,0.008215206,-0.094616741,-0.109973051,1.173310757,0.644796193,0.616059899,-0.131620213,-0.099301964,0.20404169,,,
2951,6.14793396,3.925309658,0.259741366,-0.050646715,-0.16860576,-0.13798219,-0.141184479,-0.173757389,0.224148914,-0.019402592,0.123617388,0.091731973,0.023648998,-0.047550369,1.244746566,0.544618189,0.574626029,-0.162442461,-0.188805103,0.1619578,,,
2953,5.972262383,3.752659082,0.262091398,-0.05599577,-0.129640222,-0.157354757,-0.134350345,-0.148296893,0.18012774,-0.068734482,0.13162683,0.128673345,0.14560613,-0.056344002,1.211633205,0.361209244,0.5327335,-0.121146522,-0.248883352,0.098552153,,,
2955,5.659524918,3.524089336,0.241604149,-0.017298633,-0.125051111,-0.236743629,-0.013923732,-0.143641636,0.175543517,-0.150002167,0.138798133,0.037749689,0.27033785,-0.124714933,1.060636997,0.202822506,0.415219069,-0.047176357,-0.247525886,-0.016475473,,,
2957,5.125457287,3.22786808,0.265258312,-0.047216643,-0.145176321,-0.207981214,0.17207779,-0.128005594,0.168755531,-0.184467167,0.058404241,-0.046174582,0.318919957,-0.155607015,0.936370909,0.132874027,0.171949431,-0.024898592,-0.096706621,-0.12965703,,,
2959,4.391140461,2.829625845,0.241670266,-0.079183921,-0.132701963,-0.102647498,0.356506467,-0.126255989,0.169825956,-0.161081553,0.003843429,-0.117598191,0.181002259,-0.087203369,0.751084924,0.073965587,-0.103336997,-0.02641427,0.101920724,-0.164825335,,,
2961,3.627236366,2.41484189,0.149121106,-0.150945142,-0.044375252,-0.087548941,0.398969889,-0.180341989,0.187633544,-0.056393974,0.037177332,-0.246042222,0.064875394,-0.075637609,0.476040602,0.112711437,-0.358626872,0.051402442,0.303613275,0.058174685,,,
2963,3.026351452,2.018511772,0.091971777,-0.213000625,0.022022953,-0.202984765,0.331296831,-0.170145452,0.128653228,0.049176693,0.091790512,-0.363494128,-0.06861788,-0.11366196,0.22057274,0.189378917,-0.503803372,0.125519842,0.276818663,0.286892682,,,
2965,2.675845146,1.784765959,0.075594559,-0.226643711,-0.082493603,-0.282883853,0.14799431,-0.140727118,-0.006352716,0.037638865,0.182497948,-0.333046794,-0.225504279,-0.058075719,0.089275323,0.190303519,-0.517678618,0.245957345,0.003467181,0.322380394,,,
2967,2.392641068,1.561254263,0.126256749,-0.1591039,-0.295307726,-0.323987186,-0.019857926,-0.12969552,-0.040000327,0.039597303,0.282689095,-0.275625855,-0.332565159,0.023782903,-0.005387584,0.194727749,-0.502952814,0.462529451,-0.141468972,0.164926112,,,
2969,2.145601988,1.123318911,0.21190314,-0.158848584,-0.363942236,-0.285970449,-0.152496532,0.005875768,0.046643615,0.094755478,0.384580135,-0.3000606,-0.426222473,0.071238622,0.001738824,0.278424084,-0.632433355,0.515806615,-0.13835901,0.100174993,,,
2971,1.930402279,0.627994657,0.225733086,-0.303741306,-0.371825278,-0.151703477,-0.206992909,0.162192181,0.263110191,-0.022916894,0.389591008,-0.281969845,-0.461352199,0.113975987,-0.075827606,0.27263099,-0.746863842,0.188627824,-0.087840989,0.302567959,,,
2973,1.731060266,0.186478466,0.13113223,-0.466483384,-0.208805382,-0.248244435,-0.307803899,0.131943017,0.600695431,-0.328551918,0.306588203,-0.240326256,-0.441162646,0.162465051,-0.019281734,0.175266221,-0.849859536,-0.267896026,-0.00298445,0.358338207,,,
2975,1.677517653,-0.085880056,-0.173369035,-0.493872762,-0.01632401,-0.394185126,-0.466530383,0.148353428,0.662068188,-0.45536074,0.214596644,-0.338724464,-0.443297505,0.129214153,0.122165628,-0.012248844,-0.857968807,-0.730537653,-0.09000995,0.146871209,,,
2977,1.627571464,-0.047301054,-0.394240797,-0.363256484,0.1596919,-0.455726027,-0.760613739,0.274817169,0.634857357,-0.326211095,0.245326936,-0.40008232,-0.370769203,-0.103997663,0.194294184,-0.078981049,-0.702300668,-1.037640929,-0.473166168,-0.174846187,,,
2979,1.448026419,0.084563762,-0.418396652,-0.273656458,0.147044212,-0.730561495,-1.312341452,0.424295485,0.436650127,-0.076245844,0.351771921,-0.137465358,-0.061556458,-0.412059069,0.247947246,-0.278934687,-0.544430256,-1.023709655,-0.583002269,-0.161020011,,,
2981,1.362136841,0.291183561,-0.394645512,-0.07286714,-0.025931219,-1.216650724,-1.622568965,0.48733604,-0.224398687,0.023133058,0.778161764,0.358956993,0.008852599,-0.580240726,0.221994475,-0.607451797,-0.237713382,-0.64567703,-0.657533526,-0.237167895,,,
2983,1.046408057,0.526802599,-0.037893366,-0.198069245,-0.019967277,-1.238872409,-1.648346424,0.361677855,-0.707796693,-0.543214977,1.000758529,0.623429418,0.129008532,-0.539950132,0.030359615,-1.138915181,-0.063967034,-0.497185022,-0.951095164,-0.287280262,,,
2985,0.512192369,0.641983449,0.459988952,-0.366532773,0.440883696,-1.26579833,-1.755738139,-0.27422905,-0.908161044,-1.61766398,0.784436226,0.111456588,0.625673056,-0.711678326,-0.098130368,-1.088297367,-0.444442183,-0.773488522,-1.038611174,-0.305632293,,,
2987,0.133241609,1.007339954,1.156478047,-0.835644901,0.974068463,-1.889841557,-1.657769203,-0.753629625,-1.044330955,-2.252390146,0.063638672,-0.564097762,1.337162733,-1.331111073,-0.996615708,-0.794222057,-1.298012853,-0.973595977,-0.88654387,-0.080453083,,,
2989,-0.345118552,1.494277596,1.588829517,-1.045067072,1.118848205,-2.496819735,-1.547330976,-0.68640846,-1.031908989,-1.777885795,-1.058431506,-0.369903386,2.081314325,-1.053629756,-2.022081852,-0.045120835,-1.543194771,-1.007246614,-0.477908909,-0.125975832,,,
2991,-0.499926567,0.62429297,2.302401304,-1.07744956,0.434838831,-2.250336647,-2.288416862,-0.771109104,-0.608399808,-0.411819339,-1.404114246,0.307551801,2.99024415,0.685248792,-2.710255861,0.665631652,-1.524111986,-1.256052136,-0.007395387,-1.010992646,,,
2993,-1.367594004,-0.318926245,3.052387714,-0.740299821,0.072157085,-1.731580138,-2.713033199,-1.668590903,-0.975286186,0.49917984,-0.798925281,0.31170851,3.309088469,1.953991413,-2.617687702,0.460443139,-1.07229495,-1.876637936,0.525401831,-1.678893566,,,
2995,-1.61722815,-0.753066719,3.375353813,-1.067267895,0.570058465,-0.995972395,-1.262847662,-0.677875519,-2.74463582,0.421721309,-0.14824149,0.299785793,3.541510105,1.775832891,-1.461734772,0.587825179,-1.369514942,-1.793386698,0.707454801,-2.23008728,,,
